First_name,Last_name,Date_of_birth,Age,Phone_number,SSN,Systolic(BP),Diastolic(BP),Oxygen_saturation,Heart_rate,Respiratory_rate,Temperature,Glucose_levels
Mustafa,Love,10/30/1976,48,(614)493-1016,9,119,73,100,148,19,100.3,108
Elijah,Allen,06/15/2000,24,(202)468-3727,2,111,70,99,111,18,100.3,103
Vivian,Mullins,12/11/1956,68,(943)170-1939,0,106,67,98,129,20,100.3,106
William,Brown,08/25/1984,40,(224)985-8190,7,100,68,98,149,18,98.6,110
Kelly,Keith,03/16/1959,65,(858)484-9333,4,109,68,95,96,18,100.0,105
Sally,Taylor,06/29/1975,49,(640)893-5082,8,105,73,97,101,18,99.8,102
Elijah,Valencia,02/11/1953,71,(574)364-8187,5,103,78,98,75,15,100.2,109
Simon,Simpson,03/24/1963,61,(616)425-2008,3,110,75,99,114,15,99.8,102
Cathy,Davis,10/11/1961,63,(270)926-0642,0,106,77,99,126,16,99.1,113
Andre,Clark,11/26/1992,32,(702)017-8401,8,102,77,95,129,15,99.5,113
Wes,Mays,08/09/1960,64,(515)920-3107,5,117,67,97,83,14,100.4,102
Tonia,Zhang,07/24/1966,58,(612)569-8324,8,100,70,97,103,17,99.8,104
Duncan,Taylor,12/17/1993,30,(269)436-7436,0,102,70,99,158,14,100.1,113
Hamza,Moore,05/02/1960,64,(316)663-3791,5,119,67,99,126,13,99.6,103
Wes,Thompson,03/04/1979,45,(575)999-4942,4,119,71,95,101,13,99.5,105
Thea,Hernandez,03/07/1982,42,(364)507-9910,0,114,70,98,122,17,99.2,115
Douglas,Lewis,06/03/1952,72,(728)296-0546,5,106,69,99,122,20,99.4,109
Lucas,Lin,02/04/1959,65,(414)724-9497,6,115,70,96,93,12,100.0,105
Wes,Adkins,04/05/1996,28,(402)162-6159,6,119,69,98,94,15,99.4,104
David,Jackson,07/07/1979,45,(312)023-3616,1,115,78,98,92,18,99.7,109
Mustafa,Gaines,11/07/1952,72,(980)190-3497,2,105,72,95,86,16,99.5,113
Thea,Robinson,05/26/1974,50,(620)628-3485,0,111,71,97,88,15,99.1,106
Kelly,Young,02/06/1992,32,(956)599-5657,1,112,78,97,112,15,99.2,108
Harold,Thomas,06/27/1959,65,(251)354-3393,2,105,67,99,101,18,99.4,102
Johnnie,Taylor,12/13/2005,19,(714)381-2120,9,108,75,100,119,19,99.9,109
Johnnie,Allen,06/09/1984,40,(719)198-0075,4,107,69,99,90,14,100.1,113
Jerald,Navarro,10/08/1965,59,(785)414-6274,7,103,67,95,112,17,100.0,104
Douglas,Gonzales,06/18/1953,71,(983)543-4719,7,107,73,96,114,15,99.0,111
Hershel,Cohen,11/01/1986,38,(680)051-9684,1,110,70,100,93,19,99.1,114
Harri,Mays,02/14/2000,24,(918)409-6734,1,100,73,98,115,14,100.0,103
Andre,Miller,10/27/1992,32,(326)819-6879,7,116,78,98,159,15,98.9,107
James,Gonzales,04/17/1994,30,(402)910-0281,7,111,70,95,147,17,99.3,104
Dorothy,Johnson,08/06/1993,31,(861)505-5477,9,113,76,97,156,14,99.3,107
William,Chen,03/08/2005,19,(943)457-2095,6,114,71,98,170,14,100.2,106
Logan,Lin,02/06/1980,44,(361)643-3898,0,113,75,97,135,18,98.7,106
Jason,Lin,06/12/1987,37,(978)761-5484,6,106,72,99,112,12,99.5,108
Athena,Davis,01/30/1970,54,(608)274-1947,9,103,75,98,140,12,98.6,105
Lucas,Navarro,10/31/1980,44,(214)462-8475,8,116,77,99,140,16,99.3,105
Oscar,Gonzales,05/25/2001,23,(217)777-6883,6,101,73,99,89,12,99.3,110
Tonia,Potter,10/17/2001,23,(937)366-4749,9,117,77,99,83,19,98.8,108
James,Allen,12/06/1964,60,(512)533-8827,9,100,73,96,112,18,99.6,108
Waldo,Robinson,05/16/1951,73,(979)211-5458,6,104,78,95,79,15,99.1,114
Tommy,Walker,02/11/1973,51,(206)459-7730,6,106,75,100,108,14,98.9,102
Raymond,Huynh,11/12/1981,43,(504)787-2263,9,112,72,97,120,19,99.3,113
Jenny,Love,02/14/1972,52,(534)434-2770,7,112,68,99,111,20,99.5,113
John,Cohen,12/01/1989,35,(210)104-1427,7,112,74,99,116,12,99.9,106
Jerald,Jackson,04/30/1998,26,(816)024-0831,8,117,67,96,96,14,99.5,105
Jessica,Smith,09/21/1969,55,(440)917-6727,5,110,79,99,134,15,99.7,105
Carrol,Moore,08/02/1956,68,(401)782-0183,7,100,77,96,106,13,98.9,105
Ilene,Lee,12/05/1981,43,(951)317-9578,6,102,72,100,127,18,99.6,108
Johnnie,Smith,02/17/1998,26,(220)438-6027,0,106,69,96,90,14,100.0,115
Carrol,Lopez,12/13/1950,74,(909)702-8889,5,113,77,100,113,15,100.2,110
Wes,Thompson,08/20/1974,50,(412)734-9233,6,119,78,100,85,17,100.2,112
Noah,Hernandez,07/13/1956,68,(201)344-3843,2,118,75,100,110,18,99.8,112
Thea,Gonzales,02/22/1994,30,(262)102-4018,4,105,77,96,100,15,98.7,103
Lucas,Leblanc,07/04/1978,46,(307)444-9850,0,115,68,95,139,20,98.6,102
Dexter,Brown,04/13/1992,32,(843)734-0345,6,120,69,96,121,18,99.8,110
Athena,Ward,09/04/1953,71,(826)340-5772,4,111,78,98,83,20,100.4,103
Noah,Gomez,08/21/1952,72,(986)968-7564,0,117,71,96,113,16,99.2,110
Kelly,Johnson,10/05/1953,71,(607)970-5700,5,100,67,100,77,15,100.4,113
Harold,Mullins,11/10/1957,67,(681)460-4736,3,114,67,96,83,13,99.4,104
Duncan,Murray,05/20/1980,44,(904)782-9135,3,106,67,99,108,15,99.2,105
James,Navarro,08/12/1985,39,(731)825-2819,9,103,76,97,146,15,99.1,101
Mustafa,Miller,06/30/2000,24,(818)578-8659,7,107,72,98,81,15,100.1,113
Vivian,Lopez,01/05/1989,35,(704)234-3468,3,109,73,96,102,14,100.3,106
James,Moore,09/12/1951,73,(857)147-8007,6,109,78,100,122,17,99.4,102
David,Robinson,03/12/1995,29,(660)695-2970,7,116,67,97,125,13,99.7,108
Liam,Gomez,10/11/1961,63,(314)806-3068,8,109,79,99,87,15,100.3,110
Dexter,Lyons,12/25/1988,35,(757)989-8454,4,109,70,99,102,15,100.1,111
Judson,Holt,10/05/1965,59,(283)828-8358,1,106,71,95,85,16,99.6,108
Brandi,White,07/21/1956,68,(301)717-2876,3,112,73,99,100,18,100.2,112
Tommy,Hickman,04/12/1977,47,(203)851-6093,1,107,72,97,104,15,98.9,109
Stacey,Davis,04/15/1964,60,(813)517-4254,3,116,71,96,88,17,99.6,101
Harold,Lee,02/07/2000,24,(313)432-6142,9,119,71,100,84,16,98.7,106
Tommy,Moore,06/03/1976,48,(215)691-9850,1,116,76,98,90,20,98.8,109
Bella,Clark,03/13/2001,23,(641)515-8849,1,120,73,97,90,14,98.8,112
Carrol,Brown,05/22/1984,40,(928)184-2597,7,102,77,98,119,13,99.8,114
Hamza,Garcia,10/17/1956,68,(901)580-8398,8,116,73,97,125,12,100.1,113
Jason,Gomez,08/08/1964,60,(317)798-2493,1,101,78,100,84,16,99.5,110
Cathy,Valencia,02/12/1985,39,(680)684-0882,4,118,75,99,128,15,100.0,109
Vivian,Moore,02/08/1984,40,(689)725-0839,4,101,70,95,145,13,98.8,107
Wes,Beard,03/06/1956,68,(332)731-4745,1,106,76,100,116,12,100.3,109
Tonia,Martin,02/06/1983,41,(534)943-0541,7,119,67,96,152,17,100.0,101
Bella,Smith,11/05/1973,51,(464)244-3113,5,105,68,96,107,12,99.4,102
Lucas,Anderson,07/19/1964,60,(228)403-7777,4,112,78,99,115,20,100.4,113
Liam,Clark,01/17/1971,53,(747)034-8329,9,118,77,97,126,17,99.0,109
Duncan,Mullins,11/25/1955,69,(954)958-1705,3,116,79,97,82,18,99.3,103
Andre,Johnson,09/15/2001,23,(847)914-7337,3,100,75,97,76,19,99.2,109
Harri,Lyons,03/02/1951,73,(813)047-7493,7,107,71,96,75,19,98.8,102
Cara,Lopez,07/10/1998,26,(406)835-6083,5,100,68,100,88,14,100.1,107
Raymond,Navarro,06/08/1965,59,(802)090-1991,6,102,73,95,85,14,98.7,108
Hamza,Garcia,06/17/1989,35,(251)440-6256,2,118,71,95,121,20,100.2,113
Kevin,Davis,12/02/1961,63,(920)160-5099,4,109,79,95,136,18,99.5,111
Judson,Chen,01/19/1982,42,(541)487-4524,2,103,73,98,113,19,99.3,111
Jason,Martinez,05/09/1980,44,(323)695-5658,6,119,70,97,109,19,99.1,113
Johnnie,Navarro,02/24/1973,51,(567)590-2020,6,111,77,98,131,13,98.9,102
Ernest,Lin,06/15/1979,45,(948)388-6117,4,120,74,95,132,13,99.5,109
Velma,Martinez,08/08/1975,49,(771)825-6657,5,114,75,98,118,14,99.0,101
Bella,Martin,12/08/1995,29,(210)483-0562,9,104,75,98,80,19,99.6,109
Betty,Leblanc,09/02/1996,28,(327)165-9377,6,106,71,100,125,20,100.3,111
James,Hernandez,09/04/1955,69,(401)702-1910,6,104,72,96,86,14,99.8,109
Samuel,Martinez,01/26/1950,74,(712)479-9446,0,107,73,100,78,19,99.5,109
Dorothy,Young,07/25/1999,25,(938)172-9142,7,113,70,98,126,14,99.6,107
Samuel,Jones,01/18/1979,45,(434)408-2216,6,116,68,95,144,12,99.6,101
Dorothy,Navarro,12/09/1976,48,(661)181-2650,5,112,79,95,141,18,100.4,102
Josh,Adkins,08/14/1994,30,(727)392-1585,3,120,70,97,102,18,99.2,113
Hershel,White,08/07/1972,52,(215)865-8002,4,101,71,99,120,18,98.7,115
Noah,Navarro,11/08/1992,32,(878)600-5718,8,116,67,99,117,12,99.8,115
Barbara,Taylor,08/20/1964,60,(561)325-4751,3,117,70,95,117,13,99.1,113
Betty,Keith,04/21/1992,32,(719)071-7662,5,112,75,99,97,18,100.0,103
Harri,Mays,02/17/1994,30,(702)738-7254,9,102,67,99,113,17,99.8,107
Andre,Taylor,02/06/1995,29,(714)156-4601,6,112,74,97,101,16,98.8,111
Noah,Young,01/01/1958,66,(479)364-4255,8,113,73,96,104,15,99.1,109
Betty,Holt,09/08/1983,41,(419)537-6628,5,108,74,100,125,18,99.3,101
Ernest,Gaines,04/19/1956,68,(934)496-5119,8,113,75,95,115,16,99.0,102
Cara,Hernandez,10/06/1995,29,(352)847-2071,2,117,79,97,118,17,100.3,109
Ada,Cohen,07/01/2004,20,(321)231-6752,7,102,67,99,152,15,100.2,112
Connor,Robinson,04/16/1994,30,(608)382-3611,3,112,69,100,100,13,98.6,115
Felton,Huynh,06/30/1963,61,(947)856-3782,4,106,69,96,95,13,100.0,110
Waldo,Ward,03/13/1994,30,(447)253-8517,1,102,67,100,148,20,100.4,115
Kelly,Lyons,01/19/1954,70,(620)684-7692,1,112,78,99,83,18,99.4,110
Barbara,Martin,03/10/1953,71,(329)762-6392,8,103,79,98,118,20,99.7,105
Josh,Garcia,03/12/1949,75,(220)662-9272,7,119,75,96,124,17,99.5,101
Logan,Hernandez,09/28/1998,26,(448)398-0639,4,102,68,100,89,19,98.6,113
Simon,Allen,10/13/1980,44,(864)848-3821,3,119,75,96,146,17,99.9,113
Jennifer,Robinson,02/20/1961,63,(607)026-3819,1,102,74,100,107,12,99.1,111
Jennifer,Thompson,12/24/1969,54,(254)398-7366,6,114,71,95,120,17,98.9,109
Tommy,Holt,10/19/1996,28,(269)038-9335,0,111,71,96,108,16,99.2,115
Cathy,Gaines,01/25/1989,35,(405)367-8886,8,104,67,99,117,17,98.8,114
Katherine,Hickman,02/16/1964,60,(302)611-0351,6,107,76,100,116,13,99.8,115
David,Brown,09/13/1972,52,(681)054-7499,3,113,77,100,133,12,99.4,105
Lucas,Beard,02/02/1993,31,(351)515-8075,0,111,74,96,124,14,100.1,103
Harri,Thomas,07/04/1975,49,(350)753-1646,6,102,75,100,128,18,99.5,105
Hershel,Keith,03/03/1970,54,(660)620-0780,4,118,79,100,93,19,100.0,106
Brandi,Taylor,11/23/1979,45,(580)716-5709,8,104,78,99,112,16,98.9,113
Lucas,Adkins,09/09/1955,69,(718)064-7871,4,105,69,96,107,18,100.0,108
Logan,Martin,07/07/1965,59,(479)341-5747,0,110,70,97,89,18,99.2,107
Harri,Wilson,03/08/1988,36,(464)832-9514,3,109,67,96,131,19,99.6,111
William,Valencia,05/26/1965,59,(417)410-2999,7,103,71,98,104,18,99.1,107
Jennifer,Young,06/01/1965,59,(503)937-5885,3,116,75,97,133,16,99.6,111
Kelly,Lee,02/23/1974,50,(361)852-5924,5,103,72,96,117,19,99.9,102
Velma,Adkins,06/02/1964,60,(947)471-6391,5,106,79,98,136,18,100.2,107
Elijah,Huynh,02/07/2005,19,(743)002-8410,1,103,70,97,136,20,100.0,101
Athena,Young,02/23/1951,73,(567)753-9952,9,120,75,96,101,17,99.8,113
Katherine,Smith,01/09/1983,41,(209)808-2056,4,112,74,99,111,20,100.1,101
Ada,Cohen,10/23/1980,44,(210)592-8728,1,120,78,95,96,17,99.5,106
Andre,Anderson,11/21/1975,49,(724)695-7286,2,102,78,100,127,12,99.4,112
Barbara,Leblanc,02/07/1963,61,(983)893-0286,4,103,74,95,116,17,98.8,113
Judson,Ward,05/04/1991,33,(464)192-2026,1,114,73,95,146,16,99.9,115
John,Lee,07/06/1953,71,(251)187-4171,4,100,78,97,108,18,99.9,108
Jenny,Anderson,06/18/2001,23,(859)410-0579,8,100,67,95,114,19,100.2,108
Athena,Clark,12/21/1979,44,(662)917-3353,9,115,67,97,147,18,99.6,111
Connor,Hickman,09/13/1962,62,(930)473-9055,4,117,72,99,123,14,99.6,102
Douglas,Huynh,07/12/1968,56,(239)644-5381,6,112,79,97,137,19,98.8,110
Josh,Mullins,08/28/1966,58,(262)840-1693,8,100,75,98,108,19,99.5,113
Duncan,Lewis,07/29/1953,71,(364)649-4285,8,118,74,98,86,15,100.2,102
Connor,Gomez,11/24/1957,67,(557)240-4699,3,103,76,96,83,12,99.6,115
Hamza,Hickman,05/06/1960,64,(774)055-7482,5,110,76,98,120,12,100.2,103
Thea,Cohen,02/24/1998,26,(235)474-9914,9,104,72,98,113,20,98.8,108
Simon,Johnson,10/19/1964,60,(307)202-6357,4,113,79,97,130,18,100.1,106
Logan,Lewis,10/26/1988,36,(563)461-3144,8,113,67,98,97,14,99.3,113
Tonia,Navarro,11/04/2000,24,(830)885-8391,7,106,71,100,122,19,99.5,103
Betty,Garcia,04/10/1958,66,(223)335-2212,2,117,78,95,102,14,98.7,110
Jerald,Martin,12/13/1989,35,(937)358-3048,3,117,75,100,157,17,99.9,113
Jessica,Mays,06/19/1987,37,(616)540-6216,9,106,78,100,143,12,98.9,115
Isabelle,Cohen,01/19/1960,64,(983)762-9730,5,114,69,95,117,13,98.7,113
Samuel,Taylor,08/09/1960,64,(360)488-7600,1,112,71,96,123,20,99.3,110
Harri,Taylor,06/07/1992,32,(820)422-2014,6,108,73,100,105,20,98.6,102
Harold,Lopez,03/22/1967,57,(412)365-0255,8,108,75,100,121,14,98.9,112
Raymond,Lee,06/14/1986,38,(864)885-0240,5,114,69,98,129,16,98.7,102
Ernest,Clark,05/25/1952,72,(385)295-5453,2,108,75,96,122,17,99.0,109
Johnnie,Hickman,01/08/1983,41,(948)786-8651,9,116,76,96,115,20,99.5,112
Dorothy,Cohen,03/27/1997,27,(539)461-9232,1,117,75,99,87,19,99.9,101
Katherine,White,05/05/1963,61,(321)363-1230,8,119,69,95,93,12,98.7,114
Wes,Brown,07/21/1977,47,(737)318-4661,4,100,72,97,106,16,99.6,104
Cara,Robinson,03/27/1954,70,(219)183-2617,3,110,67,97,103,18,99.5,113
David,Lin,05/03/1954,70,(914)252-3943,0,109,76,95,85,18,100.0,106
Stacey,Adkins,07/19/1955,69,(615)832-5664,3,100,78,100,87,19,98.8,105
Athena,Zhang,04/01/1994,30,(771)695-8444,1,116,78,96,157,16,100.1,101
Athena,Martin,08/12/1967,57,(878)837-1213,2,109,77,98,124,17,99.3,108
William,Chen,05/12/1979,45,(623)688-7935,5,109,71,100,119,17,99.1,114
Oscar,Gonzales,08/29/1977,47,(602)422-5240,3,114,78,99,145,17,100.3,110
Oscar,Anderson,07/20/1969,55,(231)683-9214,1,113,74,99,130,18,98.7,107
Johnnie,Walker,01/26/1965,59,(425)892-8218,4,110,67,98,119,15,99.0,105
Dexter,Gomez,11/06/1950,74,(369)908-6507,9,120,78,96,100,16,98.7,102
Harri,Lewis,04/26/1971,53,(805)091-3962,9,109,75,100,91,16,99.1,110
Isabelle,Gonzales,04/20/1966,58,(734)379-4084,2,108,73,97,91,19,99.7,105
Elijah,Lewis,09/15/1957,67,(682)717-9762,1,114,78,99,125,12,99.1,103
Josh,Martin,05/20/1949,75,(731)542-3796,4,116,67,96,125,19,100.3,112
Carlos,Gonzales,09/25/1988,36,(225)895-8035,2,109,72,99,132,16,99.8,109
Tommy,Smith,11/07/1974,50,(302)301-9865,3,113,73,95,110,12,99.4,101
Stacey,Lyons,03/16/1977,47,(223)874-3016,7,119,71,97,120,19,99.3,111
Raymond,Thompson,04/04/1957,67,(248)816-8839,9,119,74,95,131,19,99.7,113
Logan,Johnson,11/03/1997,27,(828)473-4357,4,110,73,96,89,17,99.0,110
Ada,Young,05/29/1954,70,(337)407-3690,8,112,73,95,103,16,99.2,101
Andre,Wilson,01/06/1980,44,(480)128-1995,1,119,73,99,90,12,100.1,102
Brandi,Ward,12/12/1965,59,(346)948-1318,0,112,70,96,126,16,99.9,104
Mustafa,Love,03/17/1955,69,(323)531-2017,5,107,73,95,127,19,100.0,109
Ilene,Robinson,03/07/1967,57,(929)011-5258,0,104,68,95,114,18,99.7,114
Duncan,Valencia,02/02/1978,46,(937)565-9148,2,102,70,97,103,18,100.1,107
Cathy,Hickman,05/29/1949,75,(843)012-5324,1,120,76,99,112,15,98.7,107
Connor,Walker,12/05/1964,60,(719)647-5858,6,110,76,99,111,17,98.7,101
Connor,Holt,01/30/1986,38,(352)448-5920,8,119,74,96,99,18,99.2,109
Wes,Allen,07/26/2004,20,(413)687-4747,0,110,68,98,133,15,99.5,102
Cara,Hernandez,10/10/1973,51,(667)335-8723,6,116,67,95,98,17,100.0,107
Thea,Gomez,08/29/1999,25,(973)374-4681,7,106,77,96,76,13,98.7,114
Ilene,Miller,11/04/1997,27,(930)054-0133,3,112,77,100,120,13,99.4,102
Felton,Beard,09/27/1988,36,(908)456-1990,2,107,72,100,118,20,99.4,114
Lucas,Lin,01/06/1949,75,(865)841-5447,7,111,77,99,98,20,99.5,102
Wes,Murray,09/25/1961,63,(508)356-9434,0,115,69,96,108,16,99.9,101
Jerald,Smith,06/21/1995,29,(256)672-5084,9,120,72,99,95,20,99.5,110
Logan,Huynh,04/19/1977,47,(615)075-2802,4,100,75,96,105,13,99.1,102
Isabelle,Navarro,01/02/1997,27,(353)085-4141,9,107,79,95,113,14,99.1,107
Hershel,Beard,01/26/1960,64,(831)595-2654,0,119,77,96,81,20,99.9,103
James,Zhang,04/05/1999,25,(337)439-9594,8,116,74,95,82,15,100.0,104
Andre,Gomez,11/16/1953,71,(706)786-2814,8,105,79,98,101,18,99.6,110
Jerald,Simpson,05/18/1996,28,(234)297-2064,8,116,68,95,108,15,99.4,112
Hershel,Allen,10/01/1979,45,(580)074-4177,9,114,67,96,92,15,100.2,112
Logan,Miller,08/28/1976,48,(686)445-0834,5,109,75,96,142,17,99.8,103
Vivian,Thompson,04/25/2000,24,(619)624-6051,4,114,76,97,84,12,99.4,108
Wes,Lin,01/31/1979,45,(205)295-3309,4,118,73,96,136,16,99.3,107
Judson,White,08/22/2002,22,(406)407-7513,1,114,77,95,120,18,98.9,114
Judson,Young,07/16/1990,34,(301)919-9291,8,106,74,99,132,13,100.0,109
Logan,Cohen,02/21/2005,19,(208)775-1178,2,102,68,97,132,18,99.6,112
Velma,Keith,11/13/1969,55,(606)567-9341,2,109,76,98,88,18,99.2,107
Harold,Martin,04/26/2001,23,(513)258-6682,9,101,76,97,94,13,100.3,113
John,Moore,10/31/1996,28,(317)966-8299,6,120,74,96,100,18,99.7,112
William,Huynh,10/31/1991,33,(801)810-1535,5,112,75,95,106,17,99.8,115
Athena,Simpson,12/05/1950,74,(478)693-3674,8,100,72,99,88,17,100.1,103
Andre,Anderson,12/11/1967,57,(718)059-9137,0,116,71,95,140,20,99.0,105
Jason,Jones,11/27/1967,57,(281)208-4077,8,109,69,98,95,19,99.5,105
Tonia,Adkins,04/18/1981,43,(629)254-4764,8,101,73,99,114,13,99.8,110
Jordan,Clark,06/29/1984,40,(213)159-4209,4,109,77,95,96,15,99.2,109
Sally,Lopez,09/24/1962,62,(413)953-4078,3,114,76,96,123,19,100.0,106
Judson,Zhang,07/27/1962,62,(906)809-3948,8,115,77,100,80,15,99.0,112
Kevin,Lin,03/10/1949,75,(361)217-0756,6,118,69,96,101,18,99.0,112
Duncan,Martinez,09/30/1982,42,(661)813-2929,0,100,68,95,138,12,98.7,109
Dexter,Smith,04/26/1995,29,(678)810-6740,2,112,76,97,106,15,100.3,103
Tommy,Hernandez,12/28/1969,54,(785)990-5399,4,113,76,99,99,16,99.8,102
Jordan,Thomas,09/26/1972,52,(225)479-7656,4,117,75,95,126,17,98.8,114
Connor,Walker,12/20/1969,54,(925)489-2036,8,118,71,95,88,16,100.0,109
Jennifer,Gonzales,04/01/1980,44,(202)888-1665,9,112,68,96,94,17,99.3,115
Megan,Allen,10/31/1986,38,(414)543-7397,4,108,76,96,94,13,98.8,108
Jerald,Lyons,05/17/1973,51,(602)438-2571,5,107,74,99,127,19,100.3,114
Johnnie,Adkins,06/16/1971,53,(205)499-3387,5,119,69,99,117,15,100.1,111
Betty,Clark,10/30/1988,36,(515)594-7337,1,109,68,100,120,16,99.5,103
Samuel,Potter,11/12/1968,56,(608)008-8077,6,103,73,97,93,13,99.2,114
Sally,Lyons,11/27/1972,52,(564)889-2877,4,115,67,97,106,18,99.6,113
Ernest,Moore,09/08/1974,50,(217)328-1900,1,109,75,97,125,13,99.7,109
Mustafa,Huynh,11/08/1953,71,(254)545-4457,4,104,74,98,79,19,99.1,112
Andre,Clark,11/11/1954,70,(612)321-4636,0,120,77,98,95,16,100.2,111
Felton,Thomas,11/12/1963,61,(251)306-5049,4,118,67,98,119,18,99.6,101
William,Garcia,05/05/1962,62,(603)950-3232,3,113,71,100,103,13,100.3,113
Kevin,Potter,01/15/1951,73,(734)831-1324,1,106,74,100,124,17,99.2,110
Raymond,Taylor,07/14/1994,30,(832)664-8944,2,111,73,99,133,20,99.7,101
Vivian,Mays,09/20/1956,68,(835)331-5457,8,102,77,97,125,13,99.1,104
Johnnie,Hickman,03/31/1952,72,(561)613-9858,2,103,76,100,85,19,99.9,101
Stacey,Wilson,07/03/1978,46,(908)713-9531,2,101,76,97,122,13,99.4,114
