First_name,Last_name,Date_of_birth,Age,Phone_number,SSN,Systolic(BP),Diastolic(BP),Oxygen_saturation,Heart_rate,Respiratory_rate,Temperature,Glucose_levels
Judson,Keith,11/07/1963,61,(909)517-9864,5,117,79,95,84,18,99.3,108
Ada,Simpson,06/18/1950,74,(840)123-4946,8,108,73,97,118,16,99.1,108
Mustafa,Valencia,04/07/1956,68,(575)915-5007,6,105,79,96,109,20,100.1,107
Dexter,Valencia,05/24/2000,24,(361)121-5596,7,114,68,98,91,17,98.8,102
Athena,Potter,08/11/1980,44,(469)517-1942,7,109,73,99,90,18,99.5,104
Mustafa,Wilson,02/03/2005,19,(943)609-0979,6,105,67,98,134,13,98.7,110
Raymond,Lee,07/12/1957,67,(283)841-7349,6,112,76,99,88,12,99.9,101
Vivian,Zhang,03/07/1971,53,(447)697-2385,2,115,69,99,97,13,99.2,109
Connor,Chen,11/15/1993,31,(636)474-7616,2,120,76,100,107,17,99.4,111
Logan,Chen,01/03/1990,34,(820)520-2618,1,102,77,95,98,17,98.8,113
Katherine,Davis,01/02/1984,40,(423)481-5096,9,102,77,96,141,17,99.0,105
Mustafa,Brown,06/14/1982,42,(534)333-5680,1,107,76,97,113,18,100.0,111
Thea,Miller,03/27/1953,71,(304)952-9013,6,116,78,98,96,17,99.9,103
Andre,Gomez,09/02/1995,29,(301)248-6067,7,117,73,96,83,13,98.7,113
Logan,Adkins,02/08/1967,57,(572)592-7608,7,108,69,98,128,19,100.0,107
Thea,Taylor,06/22/1952,72,(573)446-0522,7,102,69,96,126,20,98.8,110
Mustafa,Murray,03/17/1956,68,(959)096-1795,1,100,69,98,121,18,99.3,103
Andre,Mullins,12/21/1972,51,(423)251-6536,2,112,76,99,91,12,100.2,105
Hamza,Young,02/02/1960,64,(480)885-5468,5,119,74,99,111,18,100.4,111
William,Thompson,04/28/1954,70,(660)984-7277,2,104,67,97,114,16,99.1,107
Duncan,Walker,10/27/1966,58,(810)729-9213,0,120,74,95,104,18,98.7,111
Hershel,Gonzales,02/17/1965,59,(724)523-0644,5,120,75,97,101,13,98.7,114
Hamza,Murray,04/28/1983,41,(283)568-2767,2,106,71,100,100,12,99.9,108
Barbara,Gomez,01/15/1985,39,(385)515-1858,9,114,78,97,99,14,99.8,113
Hershel,Lopez,11/03/1992,32,(254)318-6925,0,120,78,97,149,14,99.1,102
Douglas,Johnson,10/19/1980,44,(320)952-4064,9,108,70,95,153,17,98.8,101
Andre,Miller,01/08/1956,68,(580)494-9948,9,118,69,98,111,20,98.6,114
Stacey,Davis,04/15/1967,57,(574)135-8686,3,114,76,95,135,14,99.9,102
Dorothy,Lopez,05/21/1983,41,(740)786-4389,2,102,74,100,146,16,100.1,101
Sally,Lopez,01/20/1972,52,(208)425-6967,4,116,71,99,120,19,99.5,103
Felton,Gomez,11/13/1987,37,(954)176-8257,8,110,77,99,117,12,99.4,106
Kevin,Lyons,01/28/1978,46,(307)915-9736,9,103,76,99,140,13,98.8,114
Jessica,Gomez,06/26/1976,48,(323)864-0075,3,102,79,96,134,19,99.9,115
Athena,Johnson,09/01/1992,32,(209)488-2648,8,106,70,98,96,13,100.1,105
Brandi,Taylor,06/30/1962,62,(269)945-6426,7,104,72,100,121,14,99.2,108
Jason,Huynh,12/30/1979,44,(214)162-5396,0,114,73,100,97,12,99.6,108
Ilene,Lee,12/07/1966,58,(430)147-0872,6,114,74,98,96,18,99.7,112
Cathy,Smith,07/18/1997,27,(762)512-2370,4,103,71,98,121,15,98.7,110
Jessica,Young,09/07/1961,63,(623)461-3371,3,112,67,99,91,19,99.7,110
Waldo,Brown,08/19/1996,28,(225)999-3199,9,111,69,99,105,18,98.9,109
Dorothy,White,04/25/1985,39,(954)012-9969,8,106,72,95,156,15,99.1,105
Samuel,Robinson,06/01/1965,59,(858)819-6970,8,109,72,100,104,20,99.5,111
Jessica,Hernandez,07/08/1965,59,(929)897-1902,5,117,74,97,96,18,98.9,113
Duncan,Jones,09/08/1951,73,(327)232-8317,6,116,76,99,101,17,99.6,114
Jason,Keith,01/14/1993,31,(618)124-9518,5,101,74,98,151,19,99.1,110
Mustafa,Johnson,08/04/2001,23,(731)520-1000,1,105,76,100,95,18,99.5,105
Ilene,Martin,09/18/1999,25,(854)626-6539,3,116,76,98,86,19,100.0,106
Barbara,Martin,11/26/1962,62,(835)217-7368,3,117,78,100,115,17,100.0,110
Carrol,Thomas,05/10/1960,64,(402)579-4800,9,119,70,98,95,15,98.7,106
William,Leblanc,06/30/1955,69,(785)543-7733,5,103,70,95,80,19,99.4,112
Johnnie,Martin,06/01/1965,59,(845)525-2368,9,114,77,100,124,19,99.5,106
James,Brown,11/22/1997,27,(563)285-3229,7,119,68,96,116,14,99.7,105
Megan,Simpson,04/06/1994,30,(775)073-2202,2,102,67,100,143,20,99.5,109
Samuel,Lee,12/22/1953,70,(646)463-9633,3,119,72,98,104,19,100.1,109
Liam,Garcia,04/28/2002,22,(469)486-7667,3,117,68,96,97,19,98.7,112
Stacey,Jones,05/05/2004,20,(975)487-6419,4,100,70,96,118,19,98.8,112
Barbara,Martinez,04/18/1958,66,(567)597-8662,7,110,75,96,100,17,100.4,113
James,Leblanc,05/23/1955,69,(586)165-5494,1,120,70,96,92,13,100.3,106
Josh,Thompson,04/03/1950,74,(406)038-1625,3,101,78,99,98,19,99.2,113
James,Hernandez,08/01/2001,23,(716)116-0677,4,109,71,98,105,20,100.2,105
Waldo,Thompson,04/27/1950,74,(331)551-7972,6,118,71,95,76,17,99.1,104
Jennifer,Thomas,09/08/1965,59,(310)020-7791,7,104,74,96,136,20,100.1,115
Megan,Zhang,02/18/1970,54,(949)731-7929,9,113,73,96,94,12,99.4,115
Wes,Smith,02/27/2004,20,(945)353-3192,0,104,79,98,130,20,98.8,115
Ernest,Beard,01/03/1960,64,(448)096-4339,1,108,76,98,113,16,100.2,107
Josh,Holt,07/16/2005,19,(254)395-2873,7,106,77,97,169,12,99.2,102
Jennifer,Huynh,10/22/1951,73,(580)699-7281,7,114,74,98,102,19,99.7,107
Vivian,Clark,03/09/1989,35,(762)149-3027,1,114,67,99,125,17,99.4,106
Velma,Lee,11/29/1998,26,(216)782-6961,3,120,77,99,122,19,99.6,107
Katherine,Moore,09/25/1971,53,(979)123-1904,0,110,76,95,90,15,100.1,114
Dorothy,Lewis,02/23/1954,70,(436)928-8204,7,106,73,97,77,14,98.6,107
Johnnie,Smith,12/31/1973,50,(510)887-0299,5,101,72,97,112,14,100.3,111
Kevin,Zhang,06/13/1954,70,(281)271-0143,9,115,69,97,107,17,98.7,114
Tonia,Murray,04/13/1976,48,(856)990-1765,2,117,76,96,138,17,99.6,104
Waldo,Adkins,03/01/1963,61,(412)214-0188,1,116,67,98,123,14,99.0,101
Lucas,Potter,05/06/1989,35,(305)403-2091,2,110,74,95,93,20,98.9,109
Ada,Martinez,01/02/1973,51,(430)837-8409,0,105,79,95,120,18,99.6,113
Stacey,Hickman,02/03/1966,58,(661)631-9516,5,115,76,98,131,16,99.7,104
Lucas,Walker,05/17/1984,40,(281)073-9448,0,103,75,95,130,16,98.7,108
Jessica,Thompson,02/11/1963,61,(228)860-6028,8,114,75,96,85,20,98.7,111
Hershel,White,12/29/2005,18,(814)167-9739,1,113,74,96,104,19,98.9,106
Johnnie,Ward,05/05/1987,37,(940)305-9803,2,110,74,99,125,19,99.8,107
John,Wilson,01/28/1961,63,(407)979-1495,1,104,72,100,116,17,99.6,115
Wes,Navarro,09/18/1956,68,(424)287-6922,3,107,77,97,128,15,99.9,109
David,Keith,05/19/1950,74,(973)380-3930,5,103,76,100,124,19,99.9,110
Jennifer,Holt,02/14/1985,39,(510)549-0834,4,112,67,97,149,14,98.9,115
Tonia,Keith,04/01/1987,37,(830)294-5634,6,109,76,99,120,14,99.4,103
Elijah,Johnson,09/30/2002,22,(562)021-8831,4,109,67,96,88,18,99.9,109
Carlos,Holt,03/25/1983,41,(272)128-8878,6,109,74,97,140,13,100.1,106
Tommy,Murray,07/21/1955,69,(440)892-6073,2,112,72,95,115,17,99.4,104
Josh,Ward,07/09/1975,49,(839)890-5959,5,120,71,100,118,17,99.2,114
Tonia,White,06/17/1958,66,(659)710-3632,5,109,73,100,91,19,100.2,114
Kelly,Allen,11/06/1992,32,(913)035-3017,6,112,69,96,126,19,99.0,109
Katherine,Lewis,02/27/1950,74,(971)244-9099,0,117,73,95,91,16,98.7,107
Samuel,Lopez,07/16/1993,31,(364)962-8293,5,106,77,95,130,15,98.9,109
Raymond,Simpson,07/28/1976,48,(217)024-4220,9,104,74,99,121,13,99.3,110
Velma,Clark,11/06/1949,75,(580)519-3354,0,118,74,98,121,15,99.8,110
Ilene,Brown,09/24/1988,36,(225)253-2527,4,111,69,97,98,12,99.7,113
Jason,Jones,10/25/2004,20,(928)082-1368,6,103,72,96,131,15,99.8,101
Felton,Adkins,09/24/1962,62,(848)638-8799,3,106,75,98,81,20,99.2,113
Raymond,Martin,04/15/1987,37,(620)262-5991,9,108,68,100,97,12,100.3,111
Carrol,Huynh,02/04/1985,39,(616)880-5560,7,117,68,98,143,16,99.9,107
Hamza,Lewis,09/27/1986,38,(479)928-2233,3,116,75,95,94,18,100.2,107
Felton,Chen,10/21/1952,72,(432)205-5371,4,117,78,96,75,16,99.9,115
Duncan,Love,09/11/2003,21,(948)617-4957,5,106,77,99,87,14,99.7,107
Andre,Ward,02/08/1970,54,(309)672-6263,2,111,79,100,113,18,99.7,110
Noah,Mays,07/25/1998,26,(914)633-4671,5,100,72,99,123,18,98.9,115
Jason,Navarro,02/01/1958,66,(975)078-9748,8,111,75,99,102,12,99.3,109
Felton,Walker,10/05/1981,43,(414)913-9981,4,106,68,99,152,20,98.7,105
Oscar,Zhang,05/02/1996,28,(251)154-4642,6,105,70,95,93,16,99.5,109
Elijah,Leblanc,06/07/1960,64,(603)556-2748,6,102,68,100,82,16,99.2,101
Ada,Beard,10/17/1996,28,(472)729-0323,5,100,79,97,85,17,100.2,108
Dexter,White,05/14/1986,38,(954)021-3810,3,111,71,100,114,19,100.1,103
Thea,Simpson,05/02/1964,60,(624)800-2079,0,114,72,97,131,14,99.8,109
Lucas,Zhang,08/27/1998,26,(669)023-5001,9,107,75,97,80,12,99.3,112
Noah,Ward,09/18/1957,67,(850)103-0385,1,111,78,100,79,20,99.9,102
Raymond,Robinson,10/21/1967,57,(572)890-6510,5,102,78,97,90,20,99.5,108
Tonia,Jones,03/17/1990,34,(330)657-0865,4,120,68,95,120,16,100.4,104
Dorothy,Young,12/30/1981,42,(557)483-1433,2,102,70,97,142,19,99.8,115
Wes,Allen,10/21/1972,52,(248)008-6164,7,108,73,95,106,19,100.3,107
Felton,Mullins,12/30/1995,28,(771)427-5600,6,111,75,100,82,18,99.5,101
William,Allen,01/06/1998,26,(267)468-5876,2,106,74,99,82,19,98.6,102
Cathy,Huynh,02/19/1998,26,(728)591-5436,0,104,76,98,96,12,100.1,108
Mustafa,Thomas,11/20/1978,46,(364)346-0973,0,103,67,95,145,18,99.0,106
Jerald,Mullins,07/03/2005,19,(209)863-6927,8,106,69,95,152,16,98.7,103
Katherine,Murray,03/23/1956,68,(948)051-7699,0,113,67,96,108,19,99.5,102
Liam,Holt,06/07/1992,32,(517)517-9116,2,108,78,100,122,13,99.6,108
Wes,Valencia,11/12/2000,24,(702)265-8139,6,106,68,100,84,13,98.9,109
John,Jackson,11/28/1999,25,(326)739-1983,9,102,77,98,85,13,100.1,115
John,Johnson,07/09/1997,27,(501)417-0152,3,107,72,98,126,16,100.0,113
Ada,Martin,11/04/1998,26,(414)805-9904,3,112,75,99,79,12,99.0,101
Andre,Mullins,06/28/1970,54,(520)305-1933,8,111,71,98,115,17,100.1,110
Wes,Love,01/11/1986,38,(620)051-9807,5,111,79,100,110,18,99.5,111
Noah,Taylor,04/14/1974,50,(202)198-6756,5,102,79,95,138,20,100.1,105
Bella,Anderson,02/12/1957,67,(775)740-1949,2,101,67,96,123,15,99.6,111
Hamza,Huynh,02/15/1953,71,(203)552-7240,0,110,73,99,109,18,98.6,114
Carlos,Johnson,03/14/1952,72,(212)466-4644,9,115,79,96,94,19,99.9,109
John,Love,08/03/1993,31,(606)611-8796,2,114,69,100,118,17,99.6,101
Isabelle,Huynh,04/10/1995,29,(351)305-6226,1,112,76,100,100,17,99.5,108
Ilene,Garcia,02/06/1974,50,(835)328-7529,5,107,73,97,117,14,99.5,102
Katherine,Adkins,06/09/1961,63,(435)267-7953,1,105,79,100,86,19,99.3,109
Thea,Clark,03/25/1976,48,(508)074-6073,2,113,71,100,101,17,100.3,115
Johnnie,Martinez,01/05/1983,41,(419)583-7961,4,100,70,96,123,19,99.8,113
Samuel,Gonzales,05/04/1957,67,(317)740-7387,7,103,73,96,92,18,99.5,113
Wes,Beard,12/17/1996,27,(640)690-2280,9,111,69,98,81,17,99.9,105
Liam,Beard,07/14/1949,75,(610)063-0656,0,116,70,96,89,20,98.7,105
Athena,Allen,04/30/1956,68,(440)039-0678,3,116,72,95,122,12,99.1,101
Dexter,Young,05/06/1985,39,(608)280-6331,0,103,75,95,93,12,100.0,103
Vivian,Clark,08/12/2001,23,(724)592-2932,7,100,67,95,103,16,99.3,101
Katherine,Valencia,08/26/1959,65,(817)406-3079,9,120,76,96,128,15,99.6,114
Dorothy,Lyons,02/23/1960,64,(253)133-7979,2,111,72,99,122,16,99.8,107
Megan,Beard,07/17/1971,53,(631)323-1491,1,114,71,96,139,16,98.7,105
Vivian,Zhang,04/22/1991,33,(350)400-9602,2,103,70,99,153,16,99.5,106
Simon,Anderson,08/01/1960,64,(945)404-8756,0,106,73,99,113,13,100.0,107
Stacey,Gaines,03/17/1971,53,(302)310-6938,2,102,78,98,95,18,99.0,110
Raymond,Cohen,12/22/1957,66,(678)852-7455,0,110,74,96,89,17,99.6,109
Andre,Moore,04/01/1993,31,(801)492-2061,9,100,79,97,127,16,100.4,108
Douglas,Moore,08/11/1950,74,(835)972-6527,5,103,75,100,90,20,99.8,103
Ernest,Lewis,10/31/1991,33,(256)983-1404,0,108,73,98,114,14,99.4,110
Brandi,Clark,02/24/1961,63,(534)266-8564,9,120,76,97,100,19,100.0,105
Jason,Smith,04/15/1985,39,(347)736-9703,4,109,76,95,119,18,99.2,107
Duncan,Thomas,05/25/1953,71,(567)070-1524,3,113,73,99,128,17,99.1,105
Carlos,Adkins,09/01/1965,59,(989)603-3715,9,107,67,100,106,15,98.7,115
Samuel,Thompson,02/22/2004,20,(938)684-0952,5,104,71,99,114,17,100.0,110
Ilene,Lin,05/07/1985,39,(918)528-8054,6,120,79,98,101,12,99.5,104
Ilene,Walker,02/17/1968,56,(307)658-2727,2,108,67,99,106,19,100.0,115
Lucas,Smith,01/28/1973,51,(771)604-5549,6,102,79,95,143,14,99.9,103
Katherine,Potter,08/08/2000,24,(309)443-1174,2,102,70,95,100,13,99.5,109
Simon,Lee,02/12/1972,52,(520)122-6446,9,103,69,96,88,12,99.5,102
Harri,Young,03/29/2001,23,(941)603-2122,2,107,74,99,103,18,100.4,111
Samuel,Taylor,03/11/1980,44,(650)568-5003,3,101,72,95,128,13,99.1,102
Andre,Thompson,07/23/2000,24,(646)435-9189,4,109,78,98,122,13,100.3,102
Thea,Mullins,08/16/1971,53,(914)777-8250,9,112,79,96,92,19,100.1,111
Carlos,Lin,09/09/1973,51,(645)202-7827,4,101,79,97,96,20,99.0,102
Douglas,Walker,07/19/1982,42,(256)483-7538,2,111,69,95,140,20,98.9,114
Carlos,Beard,09/20/1974,50,(660)837-1406,5,120,79,97,128,19,99.6,107
Kevin,Martin,06/30/1977,47,(727)805-5004,8,101,79,98,135,16,99.1,102
Johnnie,Huynh,09/26/1954,70,(436)454-2139,4,115,73,99,86,16,99.9,103
Brandi,Moore,01/23/2004,20,(414)943-7857,8,101,68,100,146,17,100.2,106
Hershel,Moore,03/31/1962,62,(650)863-1562,3,117,67,99,110,20,99.4,109
Kelly,Adkins,09/24/1967,57,(203)984-3271,6,110,70,99,96,19,99.6,112
Judson,Ward,05/30/1982,42,(660)161-1207,8,108,67,98,92,16,98.7,112
Oscar,White,05/07/1987,37,(385)726-4018,0,105,78,100,151,18,99.4,115
Wes,Simpson,03/04/1999,25,(650)343-8696,1,103,78,98,85,16,99.9,113
Elijah,Potter,06/23/1997,27,(602)118-9958,8,118,68,96,84,18,99.7,106
Carlos,Smith,07/06/1984,40,(561)373-0759,7,119,79,98,115,19,100.2,106
Cathy,Lopez,02/20/1963,61,(947)798-4147,4,105,68,95,109,13,99.4,103
Sally,Chen,10/13/1984,40,(786)908-3433,6,113,72,98,130,18,99.1,109
Jessica,Anderson,02/25/2002,22,(803)344-6331,7,114,69,96,126,16,98.9,114
Ernest,Chen,11/29/1982,42,(516)438-7341,6,103,74,98,117,12,100.4,107
Carlos,Brown,04/15/1992,32,(331)544-6799,7,112,73,99,106,20,99.2,108
Katherine,Brown,07/26/2002,22,(983)916-4970,8,103,70,98,98,13,98.7,104
Oscar,Miller,07/22/1988,36,(628)511-2163,6,114,70,99,113,15,99.0,115
Ada,Jones,06/27/1983,41,(563)940-4796,5,115,69,98,128,17,99.0,101
Waldo,Davis,06/12/1993,31,(425)416-6594,7,111,79,98,147,14,100.0,104
Wes,Lopez,09/25/1981,43,(470)716-9139,3,100,75,97,114,16,100.2,108
Barbara,Brown,12/09/1962,62,(919)751-8532,4,110,67,100,131,19,100.2,101
Tonia,Young,08/26/1960,64,(832)874-6503,5,107,69,100,132,15,100.3,110
Barbara,Murray,02/01/1986,38,(734)596-1547,6,102,68,96,146,16,100.3,105
Ernest,Allen,08/14/1958,66,(913)005-3860,7,107,79,99,123,16,99.0,113
Bella,Martin,07/10/1984,40,(617)190-3328,8,103,73,96,132,16,100.0,110
Harold,Allen,04/08/2003,21,(346)115-3160,5,115,70,96,108,18,100.4,106
Judson,Gomez,07/02/1985,39,(702)199-6929,4,111,69,98,97,17,100.2,106
Josh,Lyons,05/30/1990,34,(469)582-7232,7,112,76,100,142,13,99.4,109
Judson,Smith,06/12/1966,58,(346)881-4216,9,103,78,98,86,19,99.5,105
Velma,Keith,12/09/1998,26,(916)830-2082,6,116,79,98,94,17,99.8,103
Ada,Leblanc,10/18/1988,36,(235)473-9765,4,115,76,97,129,13,99.4,107
Ernest,Miller,09/06/1969,55,(231)892-7964,1,108,70,98,139,14,99.4,114
Velma,Garcia,12/03/1958,66,(856)255-3868,3,101,77,98,87,16,99.6,101
Thea,Murray,11/17/1968,56,(771)968-8666,1,116,76,97,123,13,99.1,111
Kelly,Jackson,01/28/1954,70,(802)868-4124,2,115,75,98,113,18,98.8,103
Isabelle,Moore,04/22/1988,36,(463)544-1821,7,103,68,99,100,13,99.3,113
Velma,Simpson,04/18/1982,42,(656)322-8095,4,118,71,100,118,14,99.6,110
Andre,White,03/11/1969,55,(605)293-0083,1,113,78,100,119,15,99.3,109
Dexter,Lopez,11/19/1990,34,(704)798-6499,3,106,67,100,132,13,99.7,109
John,Walker,12/08/1972,52,(606)760-3292,2,114,78,98,110,12,100.1,104
John,Gomez,05/30/1957,67,(858)075-2943,6,106,69,97,89,15,99.5,105
Betty,Navarro,10/10/2005,19,(814)491-2377,8,100,74,98,130,15,100.1,110
John,Mullins,05/25/1954,70,(906)860-9387,8,109,69,98,88,17,99.5,107
Velma,Miller,04/08/1970,54,(814)893-0471,6,111,72,97,117,14,99.8,112
Carrol,Lewis,04/22/1990,34,(442)006-2100,0,111,73,97,146,13,99.7,105
John,Simpson,12/02/2004,20,(814)073-9537,3,112,76,98,105,15,98.7,104
Johnnie,Lin,06/20/1949,75,(720)709-8858,3,113,78,99,87,17,100.3,103
Douglas,Gomez,01/12/1983,41,(707)285-0522,5,113,69,100,109,17,99.5,114
Simon,Navarro,02/12/1954,70,(253)982-5870,2,108,79,96,100,16,99.8,103
Mustafa,Robinson,05/01/1997,27,(951)311-5943,2,108,68,96,110,19,99.2,104
Stacey,Lyons,06/25/1975,49,(405)218-7909,9,115,76,99,121,14,99.6,115
Harri,Jones,11/20/1976,48,(307)016-8989,3,111,71,96,141,18,98.8,108
Jennifer,Beard,02/16/1985,39,(327)651-3785,6,113,69,96,139,20,99.7,104
Douglas,Navarro,10/17/1989,35,(727)652-2741,2,100,77,99,106,14,100.0,102
Tommy,Jones,04/15/1974,50,(856)895-6790,8,106,72,95,96,17,99.4,114
Hershel,Potter,02/12/1991,33,(830)543-1462,6,114,74,98,97,15,99.6,110
Vivian,Lin,12/28/1984,39,(350)653-9570,8,117,69,100,99,13,99.1,110
Noah,Wilson,11/18/1964,60,(531)945-0751,1,119,73,98,125,18,100.1,103
Jerald,Thompson,12/12/2003,21,(505)539-8063,9,118,73,97,88,13,99.6,101
Tonia,Clark,06/16/1972,52,(847)306-3591,2,112,72,95,105,20,99.2,112
Isabelle,Mays,08/26/1973,51,(562)878-5202,4,100,73,95,86,18,99.5,108
Cathy,Martinez,04/09/1970,54,(762)271-3552,6,100,70,99,110,18,99.9,103
Cathy,Wilson,05/07/1997,27,(917)341-8556,9,117,73,99,95,13,100.1,105
Cathy,Gaines,11/19/1958,66,(779)515-6261,6,114,79,98,114,16,99.6,101
Douglas,Cohen,12/03/2000,24,(775)343-4968,3,109,67,95,99,16,98.8,108
Harri,Anderson,04/13/1976,48,(361)056-1436,4,107,72,95,119,20,99.7,103
John,Brown,09/18/1995,29,(757)225-6985,9,101,76,97,87,19,99.5,101
Bella,Robinson,12/21/1989,34,(515)370-6857,5,112,70,100,117,12,100.0,113
Simon,Mullins,08/22/1996,28,(515)861-6567,3,103,72,96,88,15,99.9,111
Ernest,Huynh,03/03/1961,63,(601)655-3141,2,116,77,100,124,15,100.4,113
Mustafa,Lewis,05/16/1991,33,(938)706-0409,6,106,76,96,160,18,98.7,102
Cathy,Lee,03/08/1977,47,(802)818-7316,7,114,76,99,114,17,99.8,107
Jenny,Hernandez,12/23/1961,62,(251)648-8744,4,113,67,99,112,18,99.7,109
Lucas,Holt,07/28/1987,37,(909)376-7323,1,116,78,98,116,13,99.1,113
Vivian,Lopez,04/08/1987,37,(978)277-3206,5,114,67,98,102,14,99.3,113
Mustafa,Chen,09/20/1952,72,(667)157-2989,7,107,67,100,80,15,99.5,107
Dexter,Smith,07/06/1985,39,(686)532-8603,2,111,75,97,119,17,98.8,110
Sally,Lee,01/25/1959,65,(615)485-5782,0,107,72,98,102,14,100.2,104
Bella,Mays,08/14/1988,36,(907)354-8917,9,109,69,95,123,13,99.2,104
Carlos,Keith,08/10/1977,47,(908)515-1720,2,112,72,97,112,12,99.7,107
Mustafa,Walker,04/15/1951,73,(659)963-1697,4,101,78,96,103,18,99.5,106
Jessica,Mullins,03/23/2003,21,(447)078-1800,9,111,74,99,119,16,99.8,110
William,Gonzales,01/18/1965,59,(434)478-3856,4,108,71,100,107,15,100.0,109
Raymond,Robinson,11/05/1991,33,(952)364-1053,0,115,68,99,137,19,99.3,111
Carlos,Chen,05/29/1988,36,(386)418-8138,7,102,68,97,111,14,99.4,110
Isabelle,Lewis,06/15/1964,60,(989)720-9487,0,115,68,96,95,16,99.8,113
Jason,Beard,02/12/1984,40,(530)984-7739,3,106,76,95,119,15,98.6,107
Connor,Hernandez,02/09/1949,75,(274)391-9301,3,104,78,98,87,20,99.6,109
Douglas,Hickman,01/19/1980,44,(202)673-3409,2,119,75,96,133,15,99.6,111
Judson,Holt,08/29/1967,57,(640)681-8109,6,110,79,100,128,18,99.4,104
Waldo,Navarro,05/19/1974,50,(980)823-0987,8,111,72,96,120,13,99.4,102
Harri,Hickman,05/30/1969,55,(970)086-8777,8,101,71,95,123,19,99.6,107
Kevin,Valencia,10/07/2002,22,(906)692-6185,5,107,67,98,78,20,100.3,108
Samuel,Martinez,02/17/1969,55,(346)263-1018,6,106,79,98,117,17,99.5,111
Ada,Lin,02/10/1985,39,(651)960-0053,9,110,76,98,121,18,99.4,106
