First_name,Last_name,Date_of_birth,Age,Phone_number,SSN,Systolic(BP),Diastolic(BP),Oxygen_saturation,Heart_rate,Respiratory_rate,Temperature,Glucose_levels
Logan,Miller,06/21/1963,61,(551)581-6885,1,102,72,100,131,16,99.7,115
Kelly,Hernandez,08/31/1960,64,(281)788-9347,8,114,76,99,98,19,98.9,113
Vivian,Mays,08/23/1962,62,(763)906-2304,9,111,74,96,129,15,99.7,113
William,Lopez,05/11/1999,25,(539)958-1046,9,114,73,100,100,13,100.2,106
Andre,Smith,01/26/1999,25,(434)973-2589,4,104,69,96,107,16,99.4,102
Jessica,Martin,05/21/1966,58,(906)952-9269,6,109,68,99,134,14,100.3,115
Samuel,Miller,02/27/1953,71,(319)264-3793,4,106,72,95,116,16,98.6,104
Harold,Potter,01/22/2001,23,(209)224-8175,3,112,70,99,96,14,99.4,115
James,Lewis,09/25/1963,61,(364)282-1864,5,106,75,96,92,14,99.8,114
Oscar,Adkins,07/20/1957,67,(769)979-8741,2,120,76,98,110,15,99.5,112
Cathy,Clark,04/08/1983,41,(769)313-9590,0,106,72,98,92,20,99.6,104
Hershel,Martinez,07/15/1972,52,(205)869-8689,8,107,70,100,137,17,99.5,114
Ada,Mays,07/31/1960,64,(252)604-2500,1,107,70,100,88,16,99.1,108
Carlos,Lee,09/20/1968,56,(712)529-3432,5,119,72,100,84,18,100.3,103
Noah,Beard,12/16/2004,19,(580)769-7392,2,105,71,97,111,18,99.4,108
James,Brown,11/04/2004,20,(914)264-8726,1,105,67,95,170,20,99.6,108
Noah,Simpson,02/14/1960,64,(502)882-5634,4,111,72,96,130,12,98.7,112
Ada,Mays,11/12/1981,43,(404)697-5376,4,100,70,100,100,19,99.4,102
Logan,Brown,02/28/1997,27,(730)328-4675,7,109,79,96,108,12,100.1,103
Lucas,Thomas,03/17/1955,69,(513)278-2111,8,106,76,97,97,15,99.2,111
Katherine,Love,02/28/1954,70,(205)205-9067,1,116,76,97,117,15,99.6,109
Brandi,Davis,11/02/1958,66,(719)705-8217,5,113,71,97,82,12,99.1,113
Liam,Lyons,06/11/1971,53,(618)085-0469,0,113,73,96,95,14,100.4,108
Waldo,Martin,11/16/1960,64,(301)503-4067,7,104,78,96,128,20,99.3,111
Betty,Valencia,06/29/1979,45,(564)206-9470,6,102,72,100,117,14,98.8,103
Harold,Navarro,09/27/1975,49,(223)419-4865,4,109,68,96,132,16,99.8,103
Josh,Moore,12/15/1980,43,(534)587-5313,6,105,70,99,106,14,99.1,115
Jason,Young,08/11/1950,74,(414)080-3863,7,114,76,96,100,20,98.8,112
Felton,Lewis,02/23/1979,45,(973)746-2932,0,102,79,100,95,15,100.0,112
Connor,Leblanc,09/15/1969,55,(975)996-3434,4,109,72,99,99,20,99.9,101
James,Simpson,02/18/1990,34,(720)735-4392,4,120,67,96,103,19,98.7,105
Sally,Navarro,11/09/1986,38,(478)796-1531,8,101,75,97,112,16,100.2,105
James,Mays,03/03/1995,29,(337)920-5060,2,110,76,98,90,14,100.4,105
Simon,Simpson,03/27/1958,66,(332)318-0005,5,101,71,98,92,20,98.9,101
Jennifer,Hickman,04/20/1967,57,(530)096-4876,6,118,68,98,132,19,100.1,108
Ilene,Lee,05/06/1972,52,(414)577-0824,8,116,73,96,122,20,99.0,114
Ilene,Gonzales,02/03/1996,28,(808)751-9948,1,106,79,100,113,12,100.0,108
Cathy,Holt,06/13/1958,66,(607)831-1375,2,108,75,97,111,16,98.7,113
Tonia,Jones,10/05/1994,30,(848)283-4114,6,110,69,98,98,19,99.4,101
Ilene,Beard,01/09/1967,57,(425)494-7667,4,119,76,98,128,13,100.1,113
Wes,Miller,09/29/1996,28,(931)058-3200,3,116,68,96,77,18,98.9,112
Wes,Johnson,01/26/1960,64,(540)951-1286,9,107,75,98,124,19,99.0,113
Jenny,White,01/30/1997,27,(810)433-0128,3,111,72,95,115,13,99.4,105
Jennifer,Wilson,08/09/1952,72,(443)284-3778,5,103,71,100,82,16,99.3,101
Dorothy,Navarro,02/19/1957,67,(713)689-6111,5,120,70,100,108,14,98.7,104
Duncan,Adkins,11/01/1962,62,(743)473-3718,2,111,76,98,85,13,100.2,109
Johnnie,Mullins,02/25/1994,30,(360)792-7455,7,107,72,98,102,16,99.7,106
Carlos,Wilson,01/06/1965,59,(223)164-7813,0,116,79,100,99,20,99.3,112
Jenny,Adkins,02/22/1972,52,(327)770-4862,0,107,78,96,105,19,99.7,107
Simon,Love,10/15/2001,23,(202)368-0516,7,119,70,98,101,18,99.0,114
Isabelle,Potter,08/05/1950,74,(808)010-6083,6,112,71,97,84,17,99.0,112
Jordan,Martinez,03/16/1990,34,(415)602-9921,1,107,79,100,144,14,99.2,112
Betty,Valencia,05/17/1950,74,(938)829-7033,3,112,70,99,107,18,98.7,104
Stacey,Brown,06/11/2003,21,(862)627-7197,2,113,69,98,114,17,99.1,113
Tommy,Valencia,10/06/1984,40,(240)413-9777,2,110,72,99,98,16,100.0,103
Katherine,Taylor,05/06/2003,21,(430)024-5116,7,118,71,97,77,19,99.3,109
Ada,Thomas,05/07/1988,36,(938)063-4668,5,118,76,99,154,17,99.4,111
Lucas,Young,03/18/1956,68,(762)053-4824,2,112,69,97,129,12,99.5,112
Kelly,Zhang,11/28/2001,23,(404)141-9587,7,103,68,99,91,16,99.9,103
Megan,Robinson,11/16/1965,59,(616)872-2326,8,103,69,99,97,13,99.9,115
Megan,Taylor,07/04/1983,41,(909)339-2243,4,104,77,99,95,13,100.2,112
John,Martin,02/26/1987,37,(646)964-6839,5,105,79,98,95,20,99.0,102
Katherine,Chen,04/27/2002,22,(678)602-3691,3,116,78,97,126,15,98.7,115
Thea,Valencia,07/16/1988,36,(206)556-4179,5,108,78,98,97,17,98.9,105
Carrol,Hickman,11/05/1953,71,(225)647-8707,0,119,77,99,79,17,100.1,112
Samuel,Lyons,09/18/2000,24,(760)484-1633,9,103,67,97,78,20,98.9,101
Hamza,Walker,09/21/1955,69,(561)570-9240,4,103,68,100,107,20,98.8,110
John,Jackson,11/28/1964,60,(975)410-6580,2,109,69,99,93,19,99.9,109
Oscar,Hickman,04/03/1978,46,(327)444-1778,8,109,75,99,119,12,98.9,106
Samuel,Valencia,08/06/1978,46,(717)604-1639,0,110,76,97,121,20,99.0,101
Andre,Hernandez,05/28/1972,52,(732)319-3443,1,112,72,95,136,18,98.7,102
Logan,Navarro,09/17/1968,56,(312)129-5405,8,102,70,96,108,18,99.9,110
Mustafa,Jackson,03/10/1975,49,(847)739-8548,1,113,67,95,100,19,99.4,103
Felton,Taylor,01/05/2001,23,(507)250-3085,6,115,69,97,107,12,99.2,114
Ada,Gonzales,10/30/1982,42,(618)629-8421,5,110,74,98,143,19,99.5,106
Liam,Holt,02/05/1976,48,(774)902-2323,1,109,74,99,140,20,99.6,112
Harri,Hernandez,05/29/1951,73,(986)706-4900,4,115,67,99,123,19,99.2,106
Lucas,Martinez,12/12/1994,30,(423)344-0395,7,103,73,95,153,14,100.2,115
Douglas,Martinez,02/24/1960,64,(220)848-4963,9,114,71,98,91,20,99.2,114
Elijah,Moore,03/17/1975,49,(423)531-4040,2,107,79,97,122,18,100.2,110
Waldo,Garcia,10/11/2005,19,(773)496-5908,5,116,71,96,138,13,99.0,110
Liam,Mullins,02/06/1996,28,(840)770-1788,8,102,71,96,75,16,99.7,115
Josh,Robinson,10/17/1959,65,(623)766-6890,5,108,74,100,131,19,100.3,101
Lucas,Leblanc,07/26/1985,39,(425)859-0298,3,106,68,95,114,17,99.0,106
Sally,Chen,03/18/1957,67,(315)290-4605,9,116,70,96,122,13,99.4,106
Jordan,Lyons,03/07/1975,49,(475)861-9445,5,117,75,95,110,12,99.5,108
Lucas,Young,12/25/1961,62,(201)277-6078,4,102,67,97,117,14,98.7,109
Hamza,Moore,09/14/1963,61,(347)733-9247,6,120,71,98,90,16,99.9,104
James,Young,07/02/1992,32,(251)857-5858,9,116,79,96,122,16,99.2,108
Waldo,Keith,04/05/2002,22,(210)886-3048,5,106,69,95,109,18,100.2,104
Duncan,Gonzales,03/20/1949,75,(336)112-6771,1,107,75,95,94,16,100.4,104
Jordan,Young,02/20/1977,47,(227)028-0478,6,118,67,100,89,19,99.6,107
Brandi,Gomez,07/16/1960,64,(571)140-9927,7,116,74,99,82,15,99.3,112
Jerald,Lopez,01/27/1965,59,(312)872-1439,4,103,78,96,123,14,99.5,111
Jennifer,Leblanc,06/23/1990,34,(914)898-8510,5,116,71,98,138,14,98.8,101
Judson,Smith,09/03/1990,34,(803)406-9353,2,111,72,97,151,16,98.7,107
John,Jones,03/21/1965,59,(516)732-4995,9,114,67,96,114,13,100.2,110
Andre,Zhang,01/18/1965,59,(260)267-8001,1,112,77,97,89,15,99.7,101
Jessica,Smith,12/12/1959,65,(937)842-6749,5,108,71,97,116,14,99.5,101
Cathy,Jones,01/06/2003,21,(818)963-2130,8,114,74,100,122,18,99.3,107
Kevin,Leblanc,06/06/1971,53,(720)636-4484,4,100,71,95,131,16,99.5,114
Douglas,Martinez,07/14/1963,61,(443)453-0399,8,114,69,97,115,19,99.3,102
Tonia,Valencia,09/17/1950,74,(274)190-9481,8,118,70,99,117,18,100.0,106
Logan,Lin,03/12/2000,24,(334)738-8967,9,118,78,96,108,19,99.5,113
Carlos,Thomas,05/14/1951,73,(714)743-4356,8,111,73,97,116,20,98.6,110
William,Holt,08/30/2005,19,(256)365-5712,5,120,77,95,152,18,100.2,102
Cara,Young,04/09/1985,39,(350)522-0987,2,107,70,97,97,19,98.6,103
Ernest,Love,01/03/2005,19,(442)904-9635,9,108,79,98,123,20,99.7,114
Mustafa,Mullins,05/30/1975,49,(234)774-9008,0,108,72,97,138,14,99.9,109
Harold,Walker,06/19/1998,26,(531)089-1136,3,118,68,97,128,16,100.4,113
Noah,Navarro,09/14/1999,25,(480)015-0998,9,104,75,98,80,17,99.7,115
Cathy,Miller,12/26/1967,56,(732)419-6157,2,117,68,99,103,16,99.3,111
Hershel,Simpson,02/09/1962,62,(505)692-3818,5,117,74,97,90,15,99.1,106
Waldo,Martinez,10/07/1950,74,(701)700-3615,0,120,71,99,90,16,99.4,103
Jason,Mays,09/15/1965,59,(781)947-6513,5,117,73,97,125,17,98.6,102
Lucas,Leblanc,07/15/1965,59,(769)883-9934,9,119,68,95,88,18,99.7,105
Judson,Clark,12/22/1965,58,(603)120-5607,9,108,78,97,134,13,99.8,110
Judson,Zhang,08/30/1994,30,(763)434-4382,5,104,73,99,147,12,99.6,106
Hamza,Beard,05/30/1953,71,(629)602-4077,1,118,74,95,99,16,98.8,105
Ilene,Lewis,10/25/1967,57,(276)841-7657,8,116,77,100,127,20,99.2,109
Cathy,Hickman,07/25/1955,69,(943)787-1287,4,106,70,98,100,20,99.6,107
Lucas,Beard,12/31/1994,29,(845)086-8606,3,115,74,96,98,18,100.0,103
Connor,Allen,03/31/1980,44,(339)723-6768,8,101,75,97,99,12,99.1,114
Simon,Gaines,01/16/1970,54,(615)759-1302,3,101,76,100,97,17,99.3,104
Waldo,Gaines,09/19/1956,68,(951)469-4808,5,115,76,100,100,15,98.8,110
Jordan,Thompson,06/01/1979,45,(615)927-0232,6,109,67,99,113,16,98.7,107
David,Zhang,03/04/1995,29,(218)843-2840,6,111,74,95,96,14,98.7,106
Jenny,Leblanc,01/08/2000,24,(806)646-0662,0,119,75,96,125,20,99.9,108
Carrol,Brown,09/22/1953,71,(731)353-4137,4,105,74,97,92,16,100.3,109
Athena,Mays,01/07/1964,60,(623)986-3177,9,113,74,97,129,12,99.8,102
Connor,Moore,08/14/1981,43,(975)270-1720,2,117,76,98,102,13,100.3,115
David,Lee,11/04/1965,59,(408)685-4199,8,108,67,100,97,18,98.8,102
Stacey,Anderson,04/07/1955,69,(326)705-3014,6,120,72,99,112,12,100.3,108
Thea,White,04/01/1973,51,(318)915-7056,5,115,76,96,100,18,99.7,111
Jordan,Keith,01/30/1973,51,(667)486-1100,6,114,77,99,93,15,99.6,114
Noah,Love,11/18/1960,64,(518)534-8376,7,106,69,95,95,20,98.7,107
Johnnie,Robinson,07/11/2000,24,(508)159-4952,8,117,73,100,111,17,98.8,112
Dorothy,Jackson,07/12/1969,55,(728)619-8799,1,106,75,98,140,16,99.8,113
Simon,Lyons,12/03/1988,36,(472)720-3110,7,100,67,97,127,12,100.1,108
Tonia,Miller,05/21/1952,72,(840)459-7190,0,105,75,100,117,19,99.2,103
Mustafa,Mullins,03/28/1957,67,(336)927-4427,7,114,70,96,85,20,100.1,115
Ilene,Gomez,12/01/1986,38,(283)425-1718,6,114,75,95,122,13,99.5,107
Douglas,Simpson,06/01/1976,48,(228)925-7713,5,111,72,98,119,17,99.4,110
Cara,Love,07/28/1957,67,(212)452-1861,4,103,73,97,78,19,98.7,107
Jerald,Johnson,05/04/1956,68,(206)823-8179,5,115,73,99,122,15,99.3,111
David,Murray,09/02/1993,31,(270)793-1754,6,110,73,97,110,20,99.6,105
Connor,Robinson,11/05/1992,32,(512)121-0496,1,117,78,96,107,12,100.3,110
Jerald,Hickman,05/27/1966,58,(520)362-2467,0,115,71,99,128,15,98.9,101
Megan,Gonzales,08/21/1950,74,(208)853-8376,4,100,70,98,107,17,100.0,106
Megan,Smith,08/08/1951,73,(940)079-6814,2,120,73,95,125,18,100.4,113
William,Huynh,04/29/1975,49,(803)678-2878,8,114,77,98,101,20,99.4,104
William,Gaines,05/12/1990,34,(305)591-0137,2,109,75,96,126,20,98.6,110
Ada,Jackson,06/20/1959,65,(908)071-5140,8,100,76,97,125,18,99.7,104
Douglas,Lewis,06/17/1954,70,(975)374-6650,7,119,67,98,98,12,100.1,101
Jerald,Wilson,12/12/1960,64,(440)787-8534,5,113,78,100,93,12,99.6,104
Vivian,Clark,10/27/1982,42,(919)808-7404,1,101,67,97,108,20,99.8,115
Elijah,Jones,09/18/1970,54,(267)886-0545,2,114,72,96,140,18,98.9,114
Harri,Martinez,11/24/1985,39,(651)186-3047,2,103,75,95,133,18,99.6,115
Andre,Jackson,10/28/1995,29,(512)111-8362,3,113,71,98,116,15,98.9,101
Betty,Lyons,08/28/1959,65,(254)934-9188,0,114,67,96,101,18,99.8,104
John,Love,12/28/1978,45,(820)452-8694,2,111,74,97,112,14,98.7,105
Ada,Mays,04/19/1993,31,(334)278-8334,4,106,74,95,108,19,99.0,115
Elijah,Zhang,07/14/1977,47,(938)930-4718,1,104,71,99,95,12,99.3,101
David,Mays,11/06/1963,61,(925)252-6302,1,119,78,99,129,14,99.7,107
Betty,Ward,03/16/1955,69,(616)656-9261,2,109,70,95,88,15,98.6,114
Tommy,Jones,10/24/1970,54,(989)660-9750,9,116,73,97,118,13,100.4,115
Cathy,Jones,02/12/1981,43,(442)691-3364,8,103,76,100,102,12,100.0,105
Velma,Potter,03/12/1963,61,(737)902-8634,6,116,76,98,119,19,100.4,104
Barbara,Gomez,06/15/1961,63,(210)080-6080,2,103,72,99,103,19,99.4,107
Elijah,Zhang,11/19/1976,48,(405)718-6915,4,100,73,99,141,16,98.8,103
Ernest,Mullins,12/22/1981,42,(859)857-8889,0,109,75,97,100,20,99.0,109
Ernest,Davis,03/06/1970,54,(626)703-4004,9,103,79,97,97,12,98.7,105
Hershel,Valencia,05/14/2000,24,(934)708-0905,9,116,72,95,100,20,98.6,107
Jason,Leblanc,04/06/2005,19,(732)346-1487,7,116,72,97,170,19,99.8,105
Judson,Keith,12/22/1973,50,(904)665-7448,7,104,74,98,119,13,99.4,113
Jennifer,Lee,03/08/1952,72,(726)761-4705,5,112,70,100,125,15,99.3,105
Harold,Simpson,10/14/1972,52,(215)903-8583,4,100,73,96,129,19,99.3,112
Logan,Zhang,04/24/1961,63,(903)892-9679,7,107,79,97,101,13,99.1,110
Elijah,Robinson,08/13/1977,47,(626)289-3970,2,112,79,99,142,17,99.7,112
James,Beard,03/10/1971,53,(484)878-5975,5,116,78,95,88,20,98.9,101
Carlos,Wilson,10/27/1984,40,(412)637-1945,4,111,67,99,92,19,100.2,108
Barbara,Jackson,11/08/2001,23,(831)134-2739,3,118,71,99,89,19,100.3,110
Hamza,Huynh,05/22/1979,45,(734)218-9886,0,107,76,99,107,17,99.7,106
Ilene,Lee,12/31/1975,48,(943)456-0691,3,115,78,97,99,19,99.0,102
Dexter,Mullins,09/11/1991,33,(954)364-7647,5,108,72,96,145,16,99.4,105
Connor,Zhang,06/03/1963,61,(229)077-4073,0,100,74,96,107,18,99.6,108
Ilene,Young,01/19/2003,21,(539)505-2768,6,117,79,98,87,18,99.1,114
Ilene,White,01/29/2003,21,(353)696-7866,9,111,70,98,79,17,100.1,105
Athena,Cohen,07/24/1991,33,(715)794-6619,7,109,68,100,130,13,100.1,103
Felton,Murray,01/27/1979,45,(313)215-4725,6,103,75,95,129,18,99.5,104
Mustafa,Navarro,11/20/2003,21,(574)484-1317,2,111,79,96,112,13,99.0,103
Harri,Huynh,07/21/1960,64,(826)807-2863,9,107,77,98,92,15,100.0,107
Kelly,Clark,07/14/1967,57,(518)696-5273,4,101,77,99,88,12,99.5,113
Tonia,Navarro,02/18/1997,27,(775)358-0135,8,102,71,97,106,13,99.8,107
Jordan,Lyons,02/19/1950,74,(424)002-4914,5,115,77,95,78,17,100.2,104
Josh,Martin,12/05/1967,57,(530)467-8999,9,103,74,95,138,16,98.9,107
William,Miller,06/02/1997,27,(234)213-8817,8,120,76,100,121,12,99.8,111
William,Gonzales,04/18/1954,70,(872)232-7905,5,115,72,100,75,13,99.6,111
Elijah,Gonzales,01/29/2001,23,(407)752-3942,1,117,76,97,79,15,99.4,107
Dorothy,Gomez,02/14/1958,66,(856)681-5295,5,110,68,95,94,19,98.6,102
David,Jackson,12/08/1999,25,(646)293-9870,4,100,71,99,114,15,99.7,113
Tommy,Potter,11/20/1987,37,(919)866-3655,6,113,69,100,121,12,99.9,109
Tonia,Johnson,11/21/1972,52,(341)077-9269,8,103,72,95,95,15,100.2,114
Stacey,Robinson,12/04/2002,22,(210)924-8074,9,117,70,100,116,18,99.8,114
Johnnie,Thomas,04/18/1987,37,(406)155-9309,5,112,78,99,132,14,99.1,110
Stacey,Keith,02/15/1971,53,(860)924-1699,9,111,75,96,121,15,98.6,103
Jason,Taylor,05/01/1952,72,(327)678-0562,1,106,71,95,106,16,99.8,101
Megan,Lewis,05/29/2003,21,(818)957-3101,3,108,73,98,122,12,99.9,103
Connor,Hernandez,12/31/1953,70,(228)011-6027,7,116,69,97,80,16,99.2,101
Duncan,Leblanc,12/21/1986,37,(678)564-8722,2,103,78,96,147,12,99.7,113
Sally,Moore,10/09/1954,70,(518)207-0280,2,106,71,98,75,16,99.2,105
Carlos,Davis,11/04/1949,75,(970)892-6923,0,105,73,96,86,19,100.0,101
Simon,Lopez,05/28/1998,26,(330)623-1214,6,119,76,95,107,17,99.1,108
Josh,Johnson,08/17/1991,33,(435)945-9799,5,118,69,95,137,15,100.1,113
Carrol,Davis,08/04/1949,75,(925)771-6994,7,108,75,97,127,18,99.6,106
Douglas,Lee,12/14/1992,31,(802)367-2496,0,112,69,98,146,18,100.3,111
Katherine,Valencia,03/06/1966,58,(669)189-5178,1,102,67,95,139,14,98.6,108
Harri,Lin,09/03/1950,74,(518)576-2725,9,111,67,95,112,20,100.1,102
Wes,Young,03/16/1969,55,(224)711-0315,9,105,68,95,99,16,99.2,107
Cara,Davis,05/06/1958,66,(202)821-3579,6,106,72,97,95,12,99.3,111
Elijah,Walker,01/09/1969,55,(856)430-7360,9,120,75,97,113,19,99.2,108
Oscar,Huynh,10/18/1978,46,(908)127-8941,7,111,67,97,105,19,98.8,112
Megan,Robinson,01/30/2005,19,(740)777-4365,3,108,71,96,126,18,98.9,110
Simon,Moore,02/04/1980,44,(602)345-6370,2,107,72,100,136,20,98.8,102
Athena,Potter,02/09/1983,41,(424)766-1507,4,109,74,100,122,18,98.7,103
Duncan,White,08/24/1963,61,(567)765-2523,7,116,72,98,91,20,99.0,110
Stacey,Moore,01/25/2003,21,(339)671-8291,8,107,79,98,114,18,99.0,109
Brandi,Zhang,10/31/1956,68,(732)495-0169,6,104,79,100,98,18,99.0,106
Lucas,Walker,03/03/1951,73,(826)289-7873,1,101,76,97,124,15,98.9,115
Harold,Love,01/01/1996,28,(636)171-8140,4,107,78,98,113,20,100.4,101
Elijah,Davis,04/20/1962,62,(985)070-4497,4,112,72,97,84,20,99.1,112
Noah,Zhang,11/07/1994,30,(689)605-4824,8,113,77,95,103,20,99.4,104
Tommy,Hickman,12/13/1979,45,(835)136-8559,3,104,71,99,108,13,99.8,105
Oscar,Love,03/19/1963,61,(269)445-4754,3,101,71,98,80,16,99.3,111
Hamza,Johnson,07/14/1985,39,(276)251-5446,0,112,71,96,151,12,99.3,102
Simon,Cohen,07/27/1967,57,(818)198-0394,3,112,76,97,119,16,99.5,102
Sally,Young,09/11/2005,19,(423)747-4222,7,106,67,100,137,15,100.3,108
Katherine,Gomez,09/02/1995,29,(731)234-3885,8,101,70,98,102,14,99.8,109
Andre,Martinez,04/26/1997,27,(641)638-8583,8,116,77,96,117,16,99.4,105
Lucas,Robinson,12/28/2000,23,(440)242-2519,7,110,79,100,94,16,100.0,115
Vivian,Moore,11/03/1979,45,(201)113-8529,9,109,72,99,119,14,99.4,102
Elijah,Love,06/24/1980,44,(517)461-2300,6,101,79,100,94,13,99.1,102
Connor,Holt,09/25/1963,61,(270)944-8249,1,107,79,96,109,12,99.3,103
Oscar,Gomez,09/05/1984,40,(281)941-0822,5,118,67,96,90,12,100.1,107
Ada,Garcia,12/13/1995,29,(970)370-9407,3,106,67,99,84,20,99.5,109
Athena,Adkins,01/19/1996,28,(321)053-1834,8,101,68,95,91,20,100.4,109
Connor,Gonzales,07/06/2000,24,(712)554-0905,4,113,72,96,111,20,100.2,102
Harold,Thompson,11/28/1998,26,(240)304-5323,0,112,79,97,126,14,100.1,110
Ernest,Thompson,09/22/1956,68,(770)648-5760,0,102,78,97,116,12,98.6,111
Johnnie,Allen,10/08/2003,21,(805)268-6964,8,112,79,97,104,15,99.7,108
Jerald,Wilson,07/02/1949,75,(734)204-6139,1,118,75,97,106,18,98.8,111
Tommy,Love,10/01/1969,55,(656)756-1550,2,118,78,95,87,13,98.9,101
Ilene,Mays,03/30/1963,61,(774)499-6220,1,100,68,97,93,17,100.2,105
Felton,Potter,01/13/1981,43,(727)887-2999,4,119,78,100,153,15,99.2,104
Jordan,Lee,07/03/2001,23,(630)645-9895,4,118,74,98,121,20,99.5,113
Barbara,Adkins,05/12/1982,42,(463)165-7672,5,116,73,98,93,18,99.1,107
Harri,Valencia,10/22/1960,64,(754)305-3874,8,103,79,100,136,16,99.8,106
Betty,Lee,12/07/1995,29,(713)524-2587,8,103,76,100,124,16,99.0,115
Harold,Cohen,04/23/1971,53,(757)426-4726,9,109,79,98,115,13,98.7,103
Tommy,Adkins,10/26/1960,64,(972)468-4900,1,110,73,100,134,14,98.9,115
Jason,Anderson,09/03/1970,54,(540)372-1935,9,102,70,98,131,16,98.7,111
Douglas,Zhang,09/08/1974,50,(947)282-3740,4,114,73,95,125,19,99.6,107
Liam,Jackson,06/07/1999,25,(513)772-4972,4,114,75,97,102,19,98.8,115
Johnnie,Gaines,08/06/1995,29,(341)191-8209,6,114,74,95,88,15,99.3,102
Sally,Martinez,07/27/1977,47,(980)068-0864,8,114,75,97,129,15,98.8,105
Isabelle,Love,01/20/1980,44,(503)019-4174,9,107,69,97,117,16,98.8,103
Johnnie,Murray,03/05/1990,34,(650)355-5566,6,105,70,99,106,15,99.6,105
Hershel,Young,02/15/1989,35,(718)924-7501,7,115,67,98,94,12,100.1,101
Jordan,Cohen,10/23/1993,31,(815)274-0572,9,120,73,96,158,13,98.7,101
Stacey,Wilson,10/15/1952,72,(650)576-6713,1,119,77,96,100,17,100.1,109
Oscar,Miller,01/09/1997,27,(943)907-3662,9,103,71,95,106,14,98.6,114
Bella,Moore,09/22/1981,43,(330)647-8553,5,119,72,96,140,15,99.2,107
Waldo,Cohen,03/20/1953,71,(321)148-9013,0,105,68,99,122,17,98.6,102
Johnnie,Young,11/16/1981,43,(640)105-4049,4,119,68,100,108,17,100.3,108
Dexter,Simpson,08/04/1952,72,(324)604-2359,9,105,71,95,128,18,98.7,111
Douglas,Taylor,11/05/1968,56,(360)838-0735,8,100,74,98,120,15,100.4,106
Hamza,Mullins,08/11/1998,26,(312)251-7174,4,112,75,98,89,14,100.3,105
Jerald,Lewis,03/30/1951,73,(830)526-2066,4,113,71,95,95,17,100.2,108
Tonia,Johnson,03/30/1959,65,(878)690-0931,8,108,75,99,97,16,100.2,113
Jessica,Leblanc,11/21/1997,27,(520)509-5333,5,114,73,98,116,13,100.2,110
Kelly,Anderson,04/05/1982,42,(651)542-3829,5,118,75,98,147,20,99.4,110
Elijah,Keith,05/26/1963,61,(324)600-1112,1,100,72,99,123,17,99.9,111
Carrol,Chen,03/08/1997,27,(718)510-6044,4,114,77,97,106,16,99.1,107
Cathy,Lewis,05/11/1970,54,(718)185-3563,5,120,76,99,98,12,98.9,110
Isabelle,Thomas,10/29/1973,51,(214)226-8932,0,104,73,99,127,15,99.8,103
Josh,Ward,02/16/1960,64,(951)661-1955,7,120,75,100,81,18,99.3,101
John,Beard,07/08/1993,31,(360)598-6996,3,116,72,98,146,20,99.7,110
Vivian,Potter,11/09/1999,25,(516)776-6900,5,101,67,95,75,16,99.4,107
Mustafa,Ward,02/05/1961,63,(615)693-9340,0,120,78,99,92,13,99.6,114
Johnnie,Thomas,08/19/1968,56,(719)143-0758,3,106,77,99,91,20,100.3,109
