First_name,Last_name,Date_of_birth,Age,Phone_number,SSN,Systolic(BP),Diastolic(BP),Oxygen_saturation,Heart_rate,Respiratory_rate,Temperature,Glucose_levels
Cara,Jones,02/23/1993,31,(983)589-2438,6,104,74,97,107,15,99.8,102
Tonia,Martin,11/02/1999,25,(659)353-8740,9,107,70,100,90,20,100.0,114
Tonia,Murray,09/09/1998,26,(641)469-1562,1,105,76,99,117,20,98.9,112
Hershel,Allen,01/10/1967,57,(229)753-2975,0,101,69,96,91,17,100.3,109
Connor,Taylor,05/28/1983,41,(363)058-5477,6,106,71,95,107,14,99.9,112
Dorothy,Holt,10/07/1999,25,(956)764-7851,7,109,74,96,87,15,99.0,105
Oscar,Young,03/08/1996,28,(317)761-0435,4,118,74,95,87,19,98.8,108
Hershel,Young,05/31/1975,49,(352)069-6755,7,100,67,99,96,13,100.0,115
Megan,Brown,02/07/2001,23,(856)248-8620,9,103,78,98,77,14,99.3,112
Tommy,Wilson,06/22/1973,51,(845)738-0546,9,101,75,96,85,14,98.9,109
Tonia,Ward,10/30/1963,61,(915)320-9691,1,105,69,96,117,12,98.6,104
Samuel,Murray,08/10/1977,47,(337)749-1567,1,105,69,100,131,19,99.8,106
Hershel,Lewis,07/23/1952,72,(737)722-5593,4,106,75,95,98,18,98.9,113
Simon,Walker,03/01/1965,59,(314)400-6410,5,107,67,97,85,16,98.9,101
Duncan,Walker,04/05/1952,72,(912)733-6179,0,100,74,97,82,19,99.8,105
Kelly,Young,05/26/1986,38,(903)968-0788,5,112,70,97,131,15,98.8,113
Ada,Gonzales,12/27/1954,69,(951)619-2451,1,111,74,100,103,17,100.4,103
Dexter,Gonzales,05/16/1997,27,(227)292-4561,5,118,72,97,111,20,98.7,111
Stacey,Robinson,05/03/1984,40,(983)340-6390,1,106,75,95,108,17,100.3,104
Sally,Potter,01/20/1980,44,(440)399-7172,3,111,68,95,128,13,100.1,107
Megan,Lopez,04/02/1951,73,(919)196-8135,8,111,76,98,126,20,98.8,115
Simon,Love,11/02/2003,21,(820)709-0214,0,111,68,99,99,19,99.7,104
Jordan,White,04/04/1965,59,(728)441-5629,6,116,67,98,112,12,99.6,112
Logan,Lopez,11/05/1995,29,(202)709-2909,2,118,73,99,114,16,99.0,106
Cathy,Ward,10/26/1993,31,(606)647-1715,3,111,73,97,138,17,99.1,111
Raymond,Lopez,09/21/1981,43,(435)874-0852,5,103,72,100,128,14,100.1,106
Andre,Brown,01/21/1996,28,(315)424-3582,3,110,72,98,127,15,100.2,107
Oscar,Holt,09/18/1958,66,(231)727-0253,5,101,74,95,125,18,100.1,101
Johnnie,Smith,04/23/1954,70,(715)435-0224,6,110,72,99,93,15,99.7,101
Josh,Wilson,01/21/1976,48,(754)271-9514,5,106,69,99,120,19,98.6,103
Harri,Navarro,03/25/1980,44,(656)586-1640,0,116,74,97,120,17,100.2,101
Josh,Adkins,12/14/1998,25,(541)900-4981,8,107,74,98,114,17,100.2,102
Waldo,Keith,08/09/1983,41,(475)220-9530,7,115,67,100,134,16,99.3,106
Wes,Mullins,10/05/1969,55,(864)677-4135,9,100,71,99,127,15,100.4,115
Josh,Moore,03/02/1971,53,(818)890-6225,9,105,72,99,136,16,98.6,114
Katherine,Miller,09/23/1991,33,(305)533-4050,3,104,79,99,117,15,100.1,108
Isabelle,Mays,06/28/1976,48,(669)843-2656,5,103,74,98,129,18,99.8,108
Oscar,Leblanc,03/07/1965,59,(615)518-9663,9,102,70,100,115,17,98.8,105
Elijah,Simpson,05/11/1975,49,(513)971-0996,1,113,77,96,104,12,100.3,110
Connor,Miller,01/11/1967,57,(914)962-0071,6,107,69,95,127,12,99.0,110
Wes,Ward,01/01/1975,49,(470)461-2456,6,103,71,99,94,19,100.3,104
Ada,Lee,05/04/1959,65,(910)008-8034,5,111,75,96,84,13,99.3,112
Harold,Brown,08/27/1993,31,(303)078-3044,0,110,77,100,145,13,99.6,113
Thea,Navarro,02/23/1970,54,(316)614-4225,7,118,72,96,142,17,100.3,108
Mustafa,Smith,11/20/1985,39,(402)098-2689,7,102,71,96,115,15,99.3,107
Hershel,Robinson,06/11/1981,43,(254)383-6215,3,117,73,99,123,14,98.8,111
Jennifer,Martinez,09/03/1950,74,(704)642-0066,6,100,76,95,93,16,99.2,105
Samuel,Martinez,12/11/1977,47,(339)726-3303,6,114,69,100,146,12,99.7,106
Stacey,Love,06/20/1951,73,(320)843-1926,3,120,75,98,87,19,100.3,107
Simon,Chen,07/02/1954,70,(904)039-7169,9,103,67,100,100,15,99.5,106
Hershel,Robinson,02/25/1983,41,(316)837-9175,9,115,73,96,125,14,99.7,115
Ernest,Murray,12/11/1965,59,(272)363-4012,7,100,79,97,121,15,99.2,110
Dorothy,Garcia,11/26/1983,41,(512)598-7385,5,107,77,96,143,13,98.7,107
James,Jackson,11/21/1961,63,(458)353-6161,0,106,72,97,117,14,99.5,108
Dorothy,Chen,08/02/1988,36,(704)502-5847,9,108,72,95,122,20,100.0,104
Bella,Taylor,10/31/1999,25,(669)171-8484,7,103,78,97,79,14,98.7,110
Harold,Thomas,10/04/1982,42,(210)581-8808,2,107,70,99,122,19,99.9,114
Noah,Robinson,04/28/1994,30,(732)307-2093,6,109,74,100,103,13,100.1,106
Hershel,Valencia,07/23/1974,50,(464)509-8857,9,113,79,99,111,15,100.3,109
Douglas,Beard,07/12/1964,60,(336)109-6753,9,117,76,100,127,13,99.4,111
Elijah,Robinson,08/24/1970,54,(773)200-2260,2,119,77,96,100,13,99.5,109
Josh,Lyons,08/05/2000,24,(458)030-9809,9,110,74,99,103,17,99.1,113
Carlos,Hickman,08/04/1978,46,(912)294-4552,6,120,74,97,137,19,100.0,110
Jordan,Murray,12/27/1998,25,(714)990-5765,1,120,68,100,91,12,100.2,109
Jason,Lyons,03/15/1976,48,(235)207-1329,6,103,79,96,90,15,99.9,107
Kelly,Davis,10/25/1970,54,(830)563-0432,3,114,79,96,98,13,100.3,103
Douglas,Holt,04/17/1979,45,(864)833-1069,6,107,72,96,142,12,99.7,101
Jerald,Valencia,01/25/1982,42,(660)277-2731,8,114,72,96,104,17,100.2,113
Waldo,Hickman,05/11/1954,70,(317)945-9459,0,102,69,100,115,17,100.0,110
Felton,Thompson,10/13/1999,25,(757)850-2066,3,110,74,99,94,20,99.1,115
Jessica,Potter,01/26/1972,52,(734)755-5851,0,116,78,95,115,17,99.2,113
William,Huynh,04/28/2000,24,(762)130-1096,4,119,68,98,116,12,99.2,105
Simon,Ward,04/29/1968,56,(903)358-5306,6,117,78,99,89,13,100.2,115
Thea,Martinez,04/18/1992,32,(623)278-8530,3,120,78,96,134,18,98.8,109
Jordan,Huynh,01/06/1956,68,(337)485-4516,7,109,76,96,95,14,99.0,113
Simon,Huynh,05/12/2001,23,(989)922-8654,1,107,79,97,114,20,99.1,112
Harold,Cohen,09/10/1996,28,(251)585-0458,9,118,77,96,96,13,99.7,102
Samuel,Love,08/14/2004,20,(815)915-7651,4,102,72,98,162,12,99.6,108
Dexter,Gomez,07/24/1950,74,(404)658-6969,8,104,75,100,126,16,100.0,115
Judson,Gonzales,03/03/1976,48,(329)456-9782,8,100,76,96,131,14,98.8,105
Johnnie,Cohen,07/15/1965,59,(505)609-1724,0,112,77,95,129,14,99.2,108
Mustafa,Martinez,08/13/1972,52,(845)481-9290,0,114,72,97,99,15,99.0,109
Jessica,Moore,06/15/1995,29,(443)217-8265,7,104,68,98,119,18,100.1,114
Kevin,Navarro,09/30/1981,43,(423)603-2349,6,115,72,95,141,17,99.3,107
Harri,Cohen,08/17/1979,45,(480)353-8517,6,105,72,96,95,19,99.1,108
Cathy,Gomez,11/09/1969,55,(812)132-9508,4,105,69,96,95,18,99.6,107
Jessica,Robinson,05/17/1983,41,(678)066-5163,5,110,68,98,144,17,99.4,101
Elijah,Potter,07/04/1976,48,(903)881-7631,3,116,71,95,135,18,99.2,106
John,Walker,12/04/1982,42,(508)467-3427,1,103,68,98,151,12,99.9,110
Carlos,Huynh,10/12/1978,46,(212)486-6123,7,117,71,97,121,15,99.5,111
Bella,Huynh,09/27/1957,67,(934)958-9824,7,115,67,98,103,13,99.9,109
Judson,Beard,12/30/1976,47,(430)712-6289,1,113,74,97,100,19,99.1,106
John,Adkins,07/22/1986,38,(225)104-1413,5,120,69,100,155,13,100.1,110
Betty,Cohen,08/11/1952,72,(959)775-4270,1,114,71,99,86,18,99.7,112
Cathy,Gaines,05/07/1953,71,(512)125-7766,2,112,69,100,84,16,99.4,111
Katherine,Lopez,04/18/1967,57,(308)647-5620,8,115,76,98,125,17,99.7,112
Johnnie,Robinson,05/17/1976,48,(669)169-8133,5,119,72,97,110,16,99.8,114
Josh,Moore,11/07/1981,43,(802)769-8501,3,110,78,100,123,12,99.0,110
Kevin,Miller,09/12/1994,30,(781)693-8697,4,115,74,100,108,15,99.0,107
Connor,Martinez,02/23/2001,23,(570)908-1927,0,106,75,100,81,12,99.3,115
Ada,Jackson,02/06/1975,49,(865)957-9151,3,109,67,95,91,19,99.8,105
Tommy,Adkins,08/31/1957,67,(620)057-9754,0,110,78,100,113,17,99.7,112
Oscar,Mullins,08/23/1993,31,(220)657-7792,0,108,73,97,103,17,98.7,110
Katherine,Martin,08/02/1996,28,(838)619-5324,4,105,78,96,119,14,99.0,106
Andre,Leblanc,09/17/1957,67,(607)668-6895,4,110,76,98,90,13,98.8,101
Ada,Cohen,01/09/1999,25,(941)160-0462,4,118,75,98,122,19,99.0,101
Jennifer,Zhang,03/24/1949,75,(215)137-2458,2,107,69,100,109,17,99.6,104
Jason,Lin,09/15/1950,74,(448)454-2557,9,112,77,97,114,20,99.2,112
Athena,Lewis,01/21/1982,42,(415)644-4689,6,103,72,97,121,20,99.5,110
Harold,Clark,02/05/1994,30,(518)270-2918,9,104,77,97,156,15,98.9,115
Jason,Chen,01/24/1954,70,(972)460-3132,7,110,68,100,107,13,100.1,105
Ernest,Chen,12/27/1980,43,(540)135-2902,4,100,70,97,146,19,98.6,113
Judson,Lin,11/12/1982,42,(757)996-5462,9,106,68,95,146,14,98.8,103
Tonia,Young,10/25/1992,32,(321)459-5421,2,112,69,98,103,17,99.3,115
Noah,Potter,05/26/1977,47,(986)092-9261,5,106,67,98,121,12,99.4,113
Kevin,Lyons,07/04/1993,31,(432)405-3207,4,105,76,95,140,16,98.6,101
Velma,Lyons,12/12/1954,70,(350)781-2036,9,102,74,95,106,14,99.8,111
Mustafa,Mays,10/22/1989,35,(401)299-1320,1,118,79,97,151,16,99.8,105
Douglas,Holt,09/13/1965,59,(934)318-8731,2,102,68,99,85,19,98.9,113
Carlos,Young,12/08/1965,59,(240)974-5934,2,116,68,100,132,17,98.9,105
Lucas,Lyons,02/22/1967,57,(734)074-0456,9,108,73,96,91,15,100.3,108
James,Hickman,10/31/1965,59,(331)882-1699,6,100,71,100,98,17,100.3,110
Ernest,Murray,01/23/1952,72,(706)665-2636,2,112,77,95,117,15,100.3,105
Stacey,Mays,01/13/1968,56,(331)817-6453,4,112,74,95,106,17,99.3,113
Josh,Moore,03/07/2002,22,(274)506-6474,0,114,76,95,87,20,100.0,110
Jordan,Davis,04/12/1958,66,(983)573-3964,8,120,79,98,132,20,98.7,110
Hamza,White,01/12/1970,54,(508)172-6651,7,101,75,97,96,17,99.3,103
Megan,Potter,01/17/2000,24,(989)152-4129,0,108,71,99,119,13,100.3,107
Stacey,White,10/28/1964,60,(563)243-7156,9,113,72,99,83,20,100.1,103
Jenny,Robinson,07/16/1954,70,(840)527-3799,8,112,68,98,93,18,99.2,104
Samuel,Beard,08/04/1994,30,(312)248-1232,5,103,73,100,147,12,98.8,113
Carlos,Martin,11/07/1975,49,(719)098-1713,5,115,74,96,125,13,99.0,102
Kevin,Taylor,03/19/1991,33,(423)447-8027,6,117,68,97,110,13,100.2,109
Wes,Hickman,09/24/1978,46,(659)498-1453,4,100,77,100,138,19,99.4,114
Betty,Leblanc,09/22/1992,32,(870)046-9948,0,104,70,97,121,18,98.9,111
Jordan,Martinez,08/20/1984,40,(223)913-7504,6,109,77,100,105,12,100.2,103
Jennifer,Taylor,06/04/1983,41,(907)411-6208,6,117,74,99,139,19,99.9,113
Katherine,Gaines,12/07/2002,22,(757)015-6107,8,102,74,100,85,12,98.6,110
Dexter,Hernandez,08/02/1996,28,(562)856-5467,3,109,69,98,112,15,98.9,103
Cathy,Jones,10/02/2000,24,(415)192-5037,4,114,70,97,102,15,99.6,103
James,White,09/01/1960,64,(274)156-8927,5,101,78,99,96,20,99.6,110
Douglas,Allen,10/14/1984,40,(862)492-8567,8,115,67,96,150,19,100.0,105
Douglas,Gaines,07/26/1985,39,(970)332-1245,3,118,74,95,122,20,99.0,105
Vivian,White,10/19/1949,75,(725)619-2235,4,106,77,96,87,19,99.6,115
Connor,Davis,04/14/2005,19,(508)004-0476,7,110,78,95,150,19,99.0,101
Felton,Garcia,11/07/1959,65,(425)077-0287,4,120,78,100,126,20,99.4,101
Barbara,Chen,10/15/1956,68,(407)295-7966,8,105,74,100,129,20,99.8,109
Stacey,Young,12/31/1984,39,(228)699-3558,3,115,79,95,113,20,100.3,103
Noah,Anderson,05/24/1993,31,(747)091-4743,0,109,70,97,143,18,99.0,104
Judson,Thomas,01/13/2001,23,(472)652-7848,9,112,72,98,85,12,99.3,112
Bella,Cohen,10/31/1955,69,(734)412-3379,2,104,78,99,116,14,100.1,114
Elijah,Moore,11/15/1968,56,(831)275-0360,8,111,77,95,96,20,100.3,112
Sally,Murray,02/24/1963,61,(517)941-8420,0,107,73,99,110,20,99.1,103
Waldo,Taylor,08/06/2005,19,(559)101-1551,9,101,78,100,148,17,98.9,111
Cathy,Miller,04/03/1973,51,(641)956-4289,5,114,78,98,102,16,99.7,105
Dexter,Anderson,04/10/1967,57,(624)098-1619,1,112,75,100,121,19,98.9,109
John,Taylor,03/06/1985,39,(512)609-9165,5,113,73,100,146,15,98.8,114
Ilene,Walker,12/27/1981,42,(518)274-7101,4,110,67,96,123,17,98.8,110
Cara,Robinson,04/27/1977,47,(212)819-5836,9,110,79,98,131,15,99.1,107
Cara,Mays,10/17/1972,52,(305)777-7862,9,101,75,97,135,19,99.7,112
Bella,Cohen,06/02/1987,37,(904)928-1590,5,102,75,100,101,18,100.1,103
Dorothy,Lopez,07/22/1960,64,(227)634-6018,7,113,69,97,132,12,98.9,104
Hershel,Simpson,08/31/1998,26,(914)573-0098,8,118,78,100,110,19,99.9,109
Jennifer,White,01/20/1951,73,(614)471-4841,6,115,71,100,98,20,99.7,104
James,Zhang,06/20/2002,22,(272)668-2357,7,100,79,98,121,19,99.4,103
Sally,Adkins,07/11/1982,42,(567)825-2245,0,115,75,95,142,19,99.0,106
Judson,Adkins,12/01/1967,57,(351)116-2948,1,109,78,97,131,18,100.1,104
Katherine,Simpson,06/10/1952,72,(785)996-1978,5,119,74,99,98,15,99.6,102
Liam,Mullins,03/11/1982,42,(918)761-4674,7,120,69,97,145,19,99.4,106
Johnnie,Hickman,07/04/1957,67,(737)124-2165,3,116,67,96,99,18,100.3,114
Betty,Allen,03/21/1977,47,(931)992-6605,4,108,71,97,142,13,98.6,105
Jenny,Martin,03/18/1969,55,(931)639-2421,1,110,70,95,118,15,100.1,112
Lucas,Adkins,02/09/1970,54,(636)690-0235,6,101,78,96,131,18,100.4,108
Cathy,Love,04/08/1997,27,(351)728-7221,4,108,75,98,120,12,98.8,101
Cathy,Smith,12/30/2005,18,(612)082-5669,1,111,74,95,123,17,100.2,115
Jerald,Thomas,02/09/1960,64,(661)478-7773,8,120,69,96,84,16,99.2,106
Kelly,Jones,11/29/1967,57,(435)741-2137,8,111,78,99,129,18,100.2,104
Barbara,Martin,02/28/1962,62,(716)059-6857,8,110,69,97,91,13,99.2,102
Mustafa,Keith,12/15/1954,69,(515)771-0580,5,113,67,98,93,20,99.4,115
Ada,Lin,06/27/1951,73,(859)831-5147,0,108,78,98,113,16,99.9,104
Jordan,Ward,10/18/1957,67,(943)275-4228,4,107,72,99,114,14,100.0,110
Noah,Potter,11/15/2003,21,(276)628-5327,8,103,75,100,106,12,99.8,106
Jenny,Valencia,01/22/1980,44,(484)620-1521,8,109,73,96,91,20,98.9,106
Jenny,Holt,09/03/1995,29,(319)324-0185,2,111,79,97,114,20,98.7,114
Ilene,Mullins,10/24/2001,23,(203)029-3649,1,106,71,98,93,18,99.5,108
Sally,Martin,08/15/1977,47,(350)194-5975,6,109,70,98,125,19,99.8,103
Stacey,Martin,02/14/1952,72,(954)093-5951,9,109,79,99,124,15,99.4,114
Cara,Chen,07/05/1997,27,(839)704-1489,9,115,79,95,98,19,98.8,110
Bella,Potter,06/26/1969,55,(417)573-3971,5,118,71,95,139,19,99.0,104
Ada,Lopez,10/05/1987,37,(901)774-7518,0,107,72,96,115,14,99.0,112
Ilene,Miller,12/12/2004,20,(283)441-8793,4,110,73,100,166,20,99.4,101
Elijah,Smith,01/27/1992,32,(928)120-2738,2,102,71,95,146,13,99.6,114
Mustafa,Walker,10/01/1980,44,(657)577-5258,5,103,79,96,108,20,99.3,106
Hershel,Hernandez,10/10/1984,40,(914)225-1615,2,115,78,96,151,20,100.3,112
Ernest,Robinson,02/10/1988,36,(651)822-0504,8,112,76,96,121,18,99.0,104
William,Clark,01/27/1986,38,(629)948-3685,4,101,73,100,135,12,98.9,109
Kevin,Zhang,06/12/1974,50,(301)595-8782,7,118,73,97,87,15,100.1,102
Megan,Miller,11/05/1967,57,(747)359-7949,8,100,71,97,115,17,100.0,106
Duncan,Johnson,11/24/1980,44,(531)152-2092,7,108,72,98,153,16,100.2,109
Jessica,Anderson,02/20/1989,35,(603)380-8705,1,109,69,95,123,13,99.8,104
Samuel,Lopez,08/29/1959,65,(728)631-8803,5,113,78,97,103,12,100.2,108
Hershel,Gomez,09/05/1959,65,(838)539-7857,4,115,69,96,117,19,99.7,115
Judson,Young,08/23/1952,72,(975)173-5997,8,106,77,99,124,20,99.4,113
Carrol,Hernandez,09/01/1961,63,(713)310-9120,3,118,73,96,83,18,99.9,106
Ernest,Davis,07/21/1987,37,(208)174-6117,2,119,68,97,146,20,99.6,111
Samuel,Lewis,07/13/1967,57,(804)070-3611,5,102,79,99,87,14,99.0,107
Cathy,Huynh,12/27/1982,41,(689)951-2753,9,112,73,98,115,17,98.7,104
Carrol,Navarro,11/16/2001,23,(301)621-3650,4,112,70,95,118,12,100.1,111
Harri,Gaines,04/19/1949,75,(717)439-3898,9,112,73,99,95,16,100.1,114
Douglas,Murray,05/24/1988,36,(641)751-8627,6,105,69,100,145,15,100.1,111
Waldo,Gonzales,05/27/1974,50,(943)824-3188,3,112,67,96,86,12,99.2,101
Jennifer,Mullins,12/21/1984,39,(928)655-9532,5,114,69,95,119,17,99.3,107
Harold,Lopez,07/05/1974,50,(213)832-8844,9,115,67,98,123,17,99.2,107
Waldo,Lee,02/11/1957,67,(641)015-2622,1,103,73,95,126,20,99.0,111
Noah,White,07/25/1958,66,(602)598-6167,0,106,72,97,114,17,98.8,103
Andre,Beard,03/23/1966,58,(718)431-3603,2,110,78,99,130,19,99.9,105
