First_name,Last_name,Date_of_birth,Age,Phone_number,SSN,Systolic(BP),Diastolic(BP),Oxygen_saturation,Heart_rate,Respiratory_rate,Temperature,Glucose_levels
Josh,Young,09/29/1996,28,(209)958-6111,8,108,77,98,90,13,99.6,108
Ilene,Cohen,06/25/1988,36,(878)319-8095,1,115,75,97,146,13,99.0,104
Tonia,Mays,08/18/1988,36,(339)510-2205,7,111,79,97,110,15,98.9,107
Waldo,Thomas,11/24/1953,71,(252)695-4049,9,120,78,95,124,16,100.4,115
Hershel,Brown,07/07/1980,44,(878)429-2412,2,109,68,97,92,12,99.1,107
Mustafa,Taylor,06/25/2004,20,(251)760-3626,9,117,77,97,126,19,99.4,101
Jennifer,Valencia,04/03/2004,20,(760)799-1451,9,102,72,96,142,16,99.6,113
Jason,Davis,10/05/1959,65,(324)565-3534,2,110,74,100,120,12,99.1,114
Jessica,Simpson,02/25/1992,32,(283)258-0200,0,103,74,100,139,14,99.2,102
Cara,Lyons,02/09/1982,42,(681)327-1458,7,101,71,100,152,15,99.0,101
Jason,Thomas,06/06/1981,43,(773)671-3431,8,112,69,99,144,14,100.3,103
Hershel,Navarro,02/05/2001,23,(712)352-5800,3,117,67,96,101,15,100.3,104
Douglas,Navarro,02/13/1950,74,(925)483-5218,4,107,76,97,111,16,98.9,102
Johnnie,Martin,11/02/1966,58,(336)151-3776,2,108,79,97,122,17,100.0,106
Thea,Thomas,01/02/1964,60,(708)475-7502,9,105,68,99,90,14,99.5,107
Megan,Anderson,08/15/2004,20,(445)187-9931,8,112,70,95,120,19,100.2,106
Connor,Thomas,04/15/1951,73,(747)383-6203,9,111,79,96,79,20,100.1,106
Lucas,Robinson,05/02/1963,61,(714)737-3427,7,119,68,98,89,14,98.7,112
Andre,Lopez,05/23/1979,45,(774)486-7441,5,117,67,97,130,18,99.0,103
Barbara,Lyons,06/04/1994,30,(901)872-3277,9,101,79,100,150,15,99.9,107
Oscar,Young,09/22/1954,70,(316)564-8737,5,119,73,100,126,18,100.1,105
Jason,Gonzales,02/21/1972,52,(762)362-9162,1,102,78,99,142,16,99.8,107
Harri,Gomez,05/13/1993,31,(731)257-9685,1,113,73,97,113,13,100.0,107
Dexter,Cohen,11/23/1985,39,(706)046-9006,8,112,73,100,151,16,99.5,101
Simon,Martin,02/25/1965,59,(908)445-8830,1,108,78,97,129,13,99.0,109
Thea,Garcia,07/30/1998,26,(385)211-3585,0,106,69,95,103,19,100.2,107
Raymond,Lopez,03/28/1954,70,(912)549-0365,6,103,72,97,105,20,99.0,105
Felton,Simpson,11/30/1974,50,(350)592-9902,6,106,73,96,125,15,100.0,106
Johnnie,Robinson,11/30/1964,60,(351)450-4954,4,104,67,97,127,18,99.6,107
Simon,Wilson,02/10/1949,75,(214)899-5957,2,103,76,99,104,15,98.8,102
William,Taylor,06/05/1982,42,(771)477-5617,6,105,79,95,96,18,100.1,107
Jennifer,Love,07/31/1964,60,(952)119-1964,5,120,68,95,123,15,99.8,104
Felton,White,01/01/1984,40,(404)394-4964,6,118,75,100,112,12,98.7,112
Vivian,White,10/09/1985,39,(860)330-0646,7,111,71,96,114,12,99.7,103
Velma,Chen,09/25/1970,54,(316)287-3004,1,120,68,97,129,16,99.5,103
Logan,Lyons,04/14/1959,65,(580)930-1120,9,109,75,95,80,15,99.9,104
Jason,Davis,04/22/1996,28,(636)038-6729,7,110,70,97,103,17,99.4,106
David,Lin,05/14/2004,20,(715)529-9310,0,109,68,99,146,19,98.6,107
Andre,Lyons,07/08/1984,40,(972)800-0315,5,106,69,95,151,14,99.2,112
Oscar,Moore,05/05/1968,56,(859)210-8400,3,118,70,95,123,20,100.1,113
Brandi,Zhang,10/14/2005,19,(329)821-2008,5,111,79,99,143,18,99.9,113
Harold,Thomas,04/17/1962,62,(235)731-8327,1,106,72,98,106,16,98.9,112
Bella,Mays,10/07/1998,26,(773)897-5625,6,102,76,95,116,20,99.3,104
Judson,Murray,03/24/1975,49,(681)684-0398,2,115,79,97,116,17,99.2,102
Simon,Gomez,01/05/1958,66,(402)619-9284,1,118,77,99,114,18,99.6,111
Athena,Garcia,02/13/1998,26,(973)546-2822,4,113,71,100,109,16,100.2,113
David,Lee,11/07/1979,45,(218)597-7042,0,106,71,97,99,14,99.5,109
Isabelle,Cohen,09/03/1965,59,(925)120-8565,5,120,68,98,84,13,98.9,114
Harold,Robinson,12/20/1993,30,(253)363-9015,2,114,73,98,103,17,100.2,112
David,Clark,04/08/1963,61,(727)396-1070,0,106,76,100,101,13,99.7,113
Liam,Mullins,11/28/1971,53,(478)053-1647,0,107,73,98,114,17,100.2,113
Jerald,Miller,07/31/1964,60,(404)269-0182,0,116,68,97,94,19,99.3,105
Hamza,Walker,08/01/1986,38,(360)321-0916,6,116,71,99,107,17,99.3,111
Johnnie,Navarro,03/29/1999,25,(508)989-6411,7,112,67,100,95,17,99.7,114
Jenny,Garcia,11/05/1961,63,(509)876-6206,4,103,74,97,114,15,98.9,108
John,Miller,01/01/1961,63,(949)241-9387,7,109,79,100,127,14,99.0,111
Jenny,Huynh,12/25/1995,28,(231)992-1582,8,101,76,96,87,14,99.8,114
Mustafa,Zhang,09/11/1969,55,(623)526-3900,4,120,73,95,137,13,100.1,105
Waldo,Potter,04/11/1954,70,(660)792-8613,7,118,75,98,120,14,99.1,104
Megan,Martin,04/18/1982,42,(605)337-7412,9,109,68,100,118,14,99.0,103
Harri,Gomez,01/16/2005,19,(248)050-2345,0,102,74,95,110,12,99.0,110
Andre,Valencia,06/25/1968,56,(930)571-6447,2,115,72,98,124,16,100.0,113
Johnnie,Martinez,10/09/2002,22,(424)354-9433,8,119,67,99,128,16,98.9,111
Stacey,Leblanc,03/24/2004,20,(667)543-4952,5,106,67,95,161,16,99.0,105
Hamza,Cohen,07/18/1999,25,(906)516-1047,1,102,73,95,84,12,99.7,105
Connor,Holt,10/05/1998,26,(862)039-6297,8,118,75,97,110,17,98.6,103
William,Leblanc,09/17/1972,52,(352)594-3683,3,112,71,100,100,12,98.9,115
Cara,Anderson,11/18/2004,20,(478)538-7039,5,100,67,95,144,19,100.1,110
Andre,Thomas,09/14/1951,73,(404)739-6795,4,112,71,98,118,20,99.7,102
Logan,Love,01/29/1969,55,(646)316-8381,8,105,77,96,116,15,99.7,111
Kelly,Beard,09/16/1992,32,(636)472-9602,4,109,70,95,96,16,99.4,109
Elijah,White,06/14/1965,59,(681)501-3473,4,102,70,98,121,17,99.0,114
Connor,Love,05/16/1991,33,(572)683-6127,0,109,74,97,150,12,100.3,103
Josh,Martinez,08/10/2005,19,(645)945-3240,1,112,76,95,144,16,98.7,114
Betty,Cohen,11/24/1991,33,(352)676-1566,6,117,68,96,147,14,99.9,104
Lucas,Mays,02/14/1960,64,(380)012-2817,6,106,67,99,125,12,99.9,104
Vivian,Murray,02/10/1992,32,(630)964-7127,2,119,72,98,121,20,98.8,101
Cara,Leblanc,11/25/1949,75,(781)349-0480,0,113,71,96,112,15,99.6,108
Dexter,Martinez,04/28/2003,21,(436)808-9197,7,112,72,100,78,19,98.9,111
Velma,Allen,12/09/1953,71,(505)983-4407,1,108,73,97,88,17,99.7,103
Megan,Valencia,06/16/1991,33,(570)848-9279,4,110,67,100,143,20,99.6,105
Oscar,Gomez,10/04/1963,61,(436)215-7436,5,118,74,97,102,19,100.0,110
Dexter,Adkins,02/26/1991,33,(385)804-0471,9,119,67,97,128,18,99.3,112
Ilene,Thompson,02/22/1993,31,(861)980-9155,7,114,70,98,127,13,99.3,115
Mustafa,Simpson,10/07/1999,25,(603)268-2952,7,114,73,99,119,18,100.0,109
Noah,Simpson,07/22/1960,64,(918)100-1439,1,116,70,98,105,14,99.8,104
Felton,Martin,01/08/1980,44,(984)064-6309,4,106,68,97,145,19,99.3,113
Carlos,Martinez,11/13/1986,38,(765)702-4088,9,115,71,99,103,19,100.0,105
Harold,Anderson,02/28/1982,42,(972)147-3871,4,108,67,97,140,17,99.2,114
Brandi,Ward,08/19/1995,29,(508)235-2447,4,101,69,97,110,20,99.1,110
Ada,Lyons,09/24/1993,31,(838)725-5152,3,119,67,99,99,17,98.8,106
Tommy,Davis,09/14/2003,21,(850)617-5195,7,113,78,95,81,15,100.2,104
Lucas,Lyons,06/04/2002,22,(813)399-2092,1,101,69,99,78,14,99.4,104
Noah,Lopez,04/15/1971,53,(347)225-9381,5,120,71,100,115,12,98.7,108
Barbara,Davis,05/25/1985,39,(534)733-3813,1,118,72,99,134,14,100.1,113
Jessica,Navarro,07/29/1951,73,(319)088-8252,2,107,67,100,108,16,100.1,106
Douglas,Gonzales,03/11/1983,41,(412)652-7675,9,115,67,97,91,20,100.2,104
Carrol,Zhang,11/15/1993,31,(813)704-9978,9,108,68,96,102,16,98.9,108
Josh,Miller,12/26/1973,50,(769)050-0772,3,109,75,96,108,18,99.9,115
Jenny,Murray,01/15/1956,68,(919)580-1991,5,105,75,99,103,16,99.9,106
David,Zhang,02/19/1968,56,(326)364-1678,0,102,69,98,129,12,99.3,108
Judson,Garcia,08/11/1949,75,(361)225-0408,2,120,73,100,106,15,99.6,110
Wes,Zhang,11/21/1998,26,(215)500-9908,3,119,77,97,90,13,100.4,113
Thea,Thompson,08/27/1949,75,(986)445-0495,1,115,73,96,119,19,99.6,112
Stacey,Johnson,02/10/1949,75,(208)865-4355,7,110,72,95,126,15,99.9,115
Sally,Hickman,06/21/1997,27,(607)627-6796,4,108,71,95,110,15,99.8,103
Brandi,Ward,11/10/1998,26,(728)611-3051,8,106,74,100,117,13,99.2,103
Felton,Lewis,08/29/1976,48,(948)510-5563,4,108,79,97,137,20,100.2,109
Harri,Davis,04/03/1990,34,(714)689-8110,0,101,76,98,108,13,98.7,104
James,Johnson,04/19/1958,66,(857)913-7058,8,103,77,98,115,12,99.8,113
Ada,Garcia,11/22/1959,65,(850)260-7679,0,104,79,99,82,13,99.5,101
Jennifer,Davis,09/10/1960,64,(728)907-0859,9,104,69,99,91,14,100.2,102
Raymond,Adkins,08/06/1989,35,(205)726-8903,7,109,72,95,136,19,100.3,106
Raymond,Young,04/10/1991,33,(412)080-4256,8,106,68,98,101,15,98.8,109
Connor,Jones,06/25/1956,68,(272)188-5462,0,107,77,95,108,12,99.3,102
Connor,Huynh,05/22/1958,66,(559)462-9488,7,105,69,95,123,19,99.6,105
Elijah,Walker,12/28/1974,49,(835)283-5767,1,114,79,96,91,15,99.7,113
Kelly,Lyons,10/26/1959,65,(606)273-4406,9,112,73,100,98,14,98.9,104
Tonia,Cohen,02/01/2005,19,(989)667-6955,7,112,72,97,120,18,99.9,111
Waldo,Mays,02/26/1954,70,(949)207-4042,6,113,75,98,87,19,98.7,107
Simon,Hernandez,09/20/1964,60,(850)808-4744,0,116,73,100,129,15,100.4,111
Josh,Huynh,07/21/2003,21,(975)638-9197,6,111,68,96,91,14,99.5,113
Josh,Clark,10/22/1967,57,(409)809-2892,0,103,75,96,109,17,99.3,111
Hershel,Leblanc,10/17/1999,25,(762)966-3746,5,105,70,97,80,17,98.8,103
Oscar,Gaines,04/14/1956,68,(202)165-3431,3,111,72,96,91,20,100.2,102
Felton,Garcia,08/07/1964,60,(407)467-4109,7,111,67,99,87,19,98.8,107
Harold,Holt,01/14/1972,52,(707)734-9469,5,118,71,98,105,15,99.9,102
John,Smith,01/19/2005,19,(447)047-0720,3,102,72,97,108,12,99.8,105
David,Gaines,09/21/1989,35,(404)429-8536,0,109,74,100,104,15,98.8,102
Harold,White,05/16/1982,42,(678)425-2492,5,120,72,98,148,14,98.9,114
Raymond,Lewis,03/28/2001,23,(979)229-0804,2,114,77,98,112,16,100.1,107
Harri,Thompson,02/06/1992,32,(614)543-2783,5,118,73,96,143,17,98.9,107
Andre,Walker,12/03/1953,71,(517)008-5009,9,116,73,100,83,17,99.2,101
Oscar,Cohen,06/22/1994,30,(586)495-5950,5,113,78,96,150,12,99.4,104
Douglas,Gomez,05/14/1981,43,(412)375-2734,7,104,70,99,97,12,98.9,111
Douglas,Johnson,12/15/1987,36,(320)482-6643,5,100,79,98,145,20,98.6,111
David,Beard,03/19/1975,49,(329)392-4533,6,118,71,97,138,20,98.9,101
Isabelle,Love,06/10/1961,63,(754)251-5251,3,101,76,96,88,14,98.9,111
Megan,Gaines,12/13/1976,48,(909)925-4208,4,100,78,95,95,20,99.9,104
Elijah,Lin,01/19/1953,71,(706)048-2428,8,103,70,98,89,15,99.1,101
Ilene,Ward,04/27/1960,64,(805)246-3857,3,110,67,98,95,16,99.1,101
Cathy,Clark,02/28/1949,75,(470)662-4622,7,112,71,100,83,17,100.0,104
Bella,Mays,07/22/1994,30,(567)491-0025,4,111,71,95,113,20,99.7,103
Josh,Cohen,12/07/1990,34,(219)592-5695,6,106,78,98,110,12,100.1,105
Brandi,Murray,07/10/2004,20,(657)635-7843,7,112,79,97,164,16,99.9,114
Johnnie,Holt,11/29/1992,32,(530)438-3471,8,105,69,95,102,20,99.9,105
Harold,Smith,02/26/2005,19,(614)330-2064,6,111,67,98,135,13,100.2,106
Mustafa,Moore,03/18/1970,54,(975)072-0650,9,106,72,96,129,13,100.1,104
Ilene,Wilson,10/08/1988,36,(463)196-8050,7,114,74,97,99,15,99.1,113
Duncan,Gomez,10/13/1991,33,(239)314-9557,2,104,73,95,110,16,100.4,111
Josh,Walker,10/15/1963,61,(253)283-1766,5,104,67,98,100,20,99.9,103
Stacey,Davis,05/12/1982,42,(317)527-9591,8,114,73,95,150,18,98.9,105
Tommy,Mays,08/18/2003,21,(301)836-8251,4,106,74,97,94,19,100.0,104
Douglas,Love,10/05/1977,47,(686)952-4743,8,106,76,95,91,20,99.0,102
Oscar,Smith,05/13/1972,52,(936)431-7164,6,106,71,100,123,20,100.3,104
Kevin,Simpson,11/12/2004,20,(251)127-1357,9,110,72,97,163,19,99.6,102
Isabelle,Jones,02/17/1970,54,(847)122-2213,0,101,71,98,95,14,99.2,114
Stacey,Ward,01/30/1988,36,(557)398-9973,7,113,71,96,142,16,100.0,105
Jessica,Holt,12/24/2005,18,(602)972-6905,6,115,74,98,169,15,99.6,105
Athena,Potter,04/29/1971,53,(361)965-3062,3,109,74,100,141,18,100.1,110
Lucas,Smith,10/08/1962,62,(351)719-0354,4,117,72,100,115,14,99.0,102
Andre,Smith,02/27/1988,36,(938)785-7123,0,116,77,100,97,12,98.8,105
Johnnie,Keith,02/12/1985,39,(302)283-5731,7,116,72,99,121,14,99.5,102
Harri,Thompson,10/07/2002,22,(781)880-1568,9,117,76,96,115,18,99.3,114
Dorothy,Wilson,06/09/1959,65,(843)847-5259,5,120,74,100,90,12,99.2,105
Josh,Martin,03/22/1961,63,(810)493-7617,7,114,67,98,127,13,99.1,110
Thea,Leblanc,05/21/1962,62,(502)331-6685,6,111,71,95,120,13,98.6,101
Harold,Gonzales,05/21/1992,32,(380)085-9494,0,108,68,98,144,15,98.7,107
David,Lee,10/30/1978,46,(337)025-6145,4,103,74,96,100,16,99.2,107
Liam,Simpson,02/28/1963,61,(223)059-0051,8,105,77,100,111,12,100.3,101
Dexter,Hernandez,03/26/1990,34,(256)604-0041,7,104,68,96,136,13,99.7,111
Jennifer,Chen,05/10/1978,46,(336)458-4722,3,106,77,96,112,16,99.7,114
Velma,Jackson,04/21/1988,36,(260)422-8501,4,109,71,99,144,16,99.0,109
John,White,11/20/1980,44,(541)586-1569,4,113,78,98,118,15,99.2,113
Athena,Thomas,04/04/1979,45,(845)976-4790,7,110,74,97,94,20,99.7,115
Brandi,Lyons,02/10/1953,71,(443)744-2933,3,115,71,97,114,15,100.2,101
Hamza,Lyons,12/02/1979,45,(616)983-5136,8,119,77,100,135,18,99.4,113
Judson,Hickman,06/25/1976,48,(541)978-1881,5,113,78,99,134,15,100.1,104
Kevin,Simpson,04/10/1968,56,(617)744-0362,8,114,72,97,135,12,99.9,111
Jenny,Hernandez,12/29/2004,19,(765)672-1886,8,105,72,98,106,14,99.9,101
Carrol,Love,10/20/1960,64,(332)909-7379,0,116,67,100,82,15,100.1,103
Betty,Martin,04/11/1965,59,(571)263-3313,1,105,79,99,121,13,99.7,105
Betty,Simpson,04/01/1988,36,(351)102-9978,6,110,77,99,114,12,100.2,108
Dorothy,Cohen,12/15/1967,56,(682)671-0045,0,119,72,99,84,20,100.1,114
Andre,Lopez,02/19/1996,28,(870)836-0070,4,115,75,95,81,14,99.2,104
Harold,Thomas,10/28/1974,50,(975)934-6572,1,104,71,97,101,19,100.1,108
Douglas,Davis,12/27/1973,50,(570)974-8409,2,109,71,96,108,19,99.1,101
Jenny,Thompson,10/27/1987,37,(680)503-5356,0,119,74,97,141,17,100.2,112
Brandi,Lyons,10/23/1979,45,(731)762-7101,2,106,78,98,93,20,99.9,114
Hamza,Gonzales,02/21/1975,49,(573)381-1578,3,109,74,99,145,18,100.1,104
Judson,Huynh,12/27/2001,22,(321)209-0722,7,109,71,97,98,20,99.3,107
Samuel,Young,10/18/2001,23,(472)695-8085,9,113,78,97,93,17,98.9,103
Vivian,Chen,10/25/2000,24,(728)298-7510,9,114,75,97,79,17,99.5,115
Kevin,Anderson,11/26/1985,39,(925)038-9016,6,111,70,97,101,14,100.0,101
Dorothy,Valencia,05/26/1953,71,(720)100-6768,9,111,79,100,88,20,100.1,105
Dorothy,Ward,12/10/1989,35,(504)513-8311,1,101,79,99,102,13,99.7,102
Logan,Miller,12/31/1950,73,(970)697-8986,4,104,72,95,127,18,98.7,103
Oscar,Lyons,01/29/1979,45,(337)315-1352,7,115,72,98,99,13,98.6,104
Felton,Cohen,03/28/1949,75,(341)944-0652,2,106,75,97,118,19,99.7,104
Sally,Moore,09/25/2000,24,(254)264-8249,4,116,76,100,117,15,99.1,109
Sally,Brown,03/18/1978,46,(850)448-6065,0,101,74,95,106,15,100.3,107
John,Wilson,10/22/1993,31,(360)305-4158,9,102,68,97,100,19,98.8,102
Isabelle,Jones,07/20/1972,52,(786)040-1992,8,116,71,99,96,14,99.5,111
Kevin,Gaines,07/01/1985,39,(401)861-5289,9,100,79,99,155,16,99.1,106
Josh,Jones,06/29/2000,24,(802)128-4315,7,110,69,98,95,15,99.0,109
Brandi,Murray,11/09/1964,60,(302)577-6860,9,107,74,97,85,13,99.7,106
James,Potter,04/18/2003,21,(806)230-8948,3,106,70,98,105,15,99.0,104
Hamza,Hickman,10/08/1953,71,(572)145-9312,4,101,69,98,92,19,99.0,111
Isabelle,Valencia,08/26/1997,27,(434)492-9476,2,109,69,95,116,14,99.7,104
Jason,Gaines,09/25/1969,55,(985)923-4418,0,116,72,99,139,17,99.6,112
Tonia,Thomas,08/24/1951,73,(931)702-1632,5,105,71,98,120,16,100.3,108
William,Gonzales,07/22/1973,51,(214)575-4630,6,103,76,100,126,18,98.7,103
Cara,White,10/17/1958,66,(336)458-2590,9,112,77,98,97,12,99.3,101
Felton,Chen,02/08/1960,64,(618)770-8294,5,105,79,98,102,18,99.8,111
Bella,Jones,08/30/2001,23,(903)932-6996,6,107,78,100,93,18,99.7,102
Ada,Jackson,07/15/1996,28,(975)396-0327,7,113,71,97,114,15,99.6,108
Liam,Martin,05/11/1987,37,(267)230-5574,6,105,74,97,156,14,100.1,103
William,Leblanc,04/03/1964,60,(916)338-8355,6,111,67,97,133,12,99.2,105
Vivian,Gomez,08/22/2000,24,(872)917-2042,7,104,74,96,79,18,100.3,102
Megan,Gaines,01/25/1961,63,(317)336-2486,6,104,77,96,130,14,98.9,112
Johnnie,Johnson,05/17/1975,49,(870)917-0395,5,115,68,95,106,18,98.7,106
Tonia,Huynh,11/13/1977,47,(914)851-7192,9,108,77,97,133,15,99.4,105
Josh,Johnson,09/01/1979,45,(680)702-6261,2,111,69,96,109,13,99.5,113
Athena,Young,09/11/1994,30,(504)559-7870,4,108,79,97,107,14,98.8,101
Andre,White,10/16/1959,65,(734)471-9178,7,112,73,95,80,14,100.4,108
Hershel,Lyons,12/17/2000,23,(229)380-5825,7,108,68,96,113,17,100.4,102
Athena,Lewis,06/17/1982,42,(557)063-7874,8,103,76,95,128,20,98.9,104
Duncan,Chen,01/27/1990,34,(810)615-2674,8,108,69,99,120,19,98.7,113
Ada,Johnson,10/13/2002,22,(830)865-8269,1,116,70,99,127,17,99.9,103
Ada,Johnson,03/19/1952,72,(363)926-1251,9,107,68,100,118,16,100.1,103
Katherine,Mays,11/03/1960,64,(504)719-7218,3,109,78,98,127,14,98.9,108
Harri,Potter,07/15/1984,40,(607)392-3441,8,105,72,100,132,15,99.1,107
Jordan,Wilson,05/18/1969,55,(363)691-8181,7,119,70,95,131,14,99.1,103
Carrol,Simpson,09/15/1953,71,(205)875-8112,9,110,76,99,81,16,98.8,115
Stacey,Beard,04/26/1955,69,(380)013-1912,9,107,72,99,108,15,98.9,107
Logan,Gaines,10/31/2003,21,(702)932-0561,9,112,75,98,98,13,98.9,102
Logan,Anderson,04/12/1997,27,(617)433-7873,7,115,72,95,113,17,99.9,104
Bella,Simpson,02/11/1992,32,(813)280-0511,2,119,72,96,158,16,100.1,103
Betty,Hickman,08/02/1975,49,(269)471-2446,0,107,72,99,124,18,99.0,107
Wes,Jones,11/20/1989,35,(724)197-1857,7,101,77,95,138,16,99.0,110
Liam,Thomas,03/09/1976,48,(943)405-3806,7,103,69,100,96,13,99.1,106
Judson,Walker,01/19/1990,34,(308)571-5113,3,101,72,98,138,17,99.3,110
Jennifer,Lee,02/19/1987,37,(212)349-6037,4,118,76,95,127,14,100.0,114
Liam,White,04/25/1979,45,(661)572-4529,9,119,72,98,129,15,99.6,114
William,Mays,10/13/1994,30,(656)937-0034,7,109,72,97,102,16,99.6,114
Simon,Anderson,02/05/1950,74,(314)644-7905,7,108,76,100,113,17,98.7,105
Ilene,Lyons,07/30/1955,69,(931)394-0500,4,114,71,99,109,12,100.3,101
Jessica,Love,01/15/1982,42,(943)855-1309,6,119,73,100,118,14,99.7,114
Cathy,Martinez,05/28/1968,56,(943)802-4799,2,116,69,98,97,20,99.6,115
Stacey,Lopez,06/25/1973,51,(936)316-8636,7,115,76,97,105,18,98.7,107
Simon,Garcia,12/13/1974,50,(907)930-8254,4,115,79,99,107,12,99.3,103
Cara,Mullins,01/29/2002,22,(228)018-8076,7,119,79,98,89,16,98.8,104
Thea,Lyons,07/30/1989,35,(686)091-0293,4,102,77,95,107,16,99.0,106
James,Wilson,06/24/2003,21,(602)335-1763,8,109,76,98,94,15,99.4,108
Jessica,Thomas,04/13/1985,39,(585)815-9667,6,110,72,98,101,15,98.7,112
Brandi,Keith,11/06/1980,44,(434)447-8080,9,104,72,100,146,13,98.9,109
William,Murray,08/18/2004,20,(517)439-6873,9,104,74,95,160,16,100.2,109
Judson,Potter,03/07/1984,40,(712)623-2823,4,113,69,98,144,15,98.9,102
James,Beard,09/09/1986,38,(762)056-2551,1,107,73,99,120,12,98.9,103
Samuel,White,04/06/1999,25,(561)154-3252,2,104,73,100,88,15,99.6,103
Cara,Beard,05/03/1949,75,(253)828-6225,5,104,69,100,128,17,99.3,110
Isabelle,Simpson,04/06/1993,31,(508)296-8480,4,107,76,97,132,16,99.2,107
Cara,Chen,08/29/1992,32,(239)726-9297,5,108,75,97,104,18,100.0,113
Brandi,Lin,12/09/2003,21,(408)989-6814,2,110,68,96,92,15,99.3,109
Jerald,Garcia,02/20/1991,33,(443)554-4017,3,108,74,95,120,20,100.0,103
Thea,Mays,07/29/1949,75,(442)288-0830,9,117,69,96,78,19,100.1,114
Cara,Garcia,09/25/2001,23,(757)628-4038,7,104,68,98,108,12,99.2,104
Felton,Gomez,09/22/1967,57,(218)596-6455,0,107,71,100,139,18,98.7,114
Andre,Wilson,05/03/1988,36,(574)037-7878,8,111,68,97,155,15,99.1,111
John,Navarro,02/14/1983,41,(925)080-2542,8,100,72,97,99,19,99.5,114
Liam,Hickman,03/20/1998,26,(562)745-1107,0,117,76,96,98,16,99.2,113
Cara,Johnson,01/31/1985,39,(562)483-9483,1,108,71,96,131,17,99.6,110
Kevin,Gonzales,08/06/2003,21,(269)653-7874,2,103,72,99,126,15,99.6,111
Carlos,Chen,05/09/1986,38,(412)150-6820,3,118,76,97,136,17,99.4,103
Mustafa,Mullins,07/01/1963,61,(917)616-1906,7,101,67,96,117,20,99.4,103
Hershel,Smith,12/01/1985,39,(442)778-3166,0,108,73,100,137,16,98.8,114
Raymond,Hernandez,07/20/2002,22,(779)808-8554,1,118,74,98,125,14,99.3,110
Tonia,Chen,08/25/1995,29,(517)840-7288,1,107,71,100,92,16,99.1,108
Tommy,Jones,03/05/1995,29,(201)053-4371,0,120,76,96,123,16,99.6,110
Judson,Navarro,05/26/1958,66,(928)097-9255,4,113,73,95,125,18,99.6,115
Betty,Smith,11/11/1998,26,(915)554-9646,0,111,70,100,107,19,98.9,105
Josh,Leblanc,07/04/1952,72,(619)239-1004,6,111,70,96,77,16,100.0,111
Duncan,Jones,08/11/1973,51,(806)794-9905,5,112,73,97,116,12,100.3,104
Felton,Miller,02/09/1978,46,(530)991-8551,3,101,69,96,128,14,100.3,110
Elijah,Jones,09/25/1999,25,(712)880-7703,2,115,79,95,106,16,99.0,113
Johnnie,Ward,09/04/1997,27,(504)296-4780,9,112,78,95,110,18,99.7,114
Carrol,Young,11/23/1998,26,(910)673-7897,3,119,78,95,112,16,98.8,110
Tonia,Gaines,07/08/1971,53,(816)199-7242,1,101,76,96,127,15,100.0,103
Felton,Mullins,09/25/1992,32,(557)982-7429,0,117,68,96,135,13,99.8,114
Elijah,Ward,04/23/1998,26,(857)799-4300,4,120,77,96,77,19,99.3,104
