First_name,Last_name,Date_of_birth,Age,Phone_number,SSN,Systolic(BP),Diastolic(BP),Oxygen_saturation,Heart_rate,Respiratory_rate,Temperature,Glucose_levels
Wes,Miller,09/10/1989,35,(931)601-5379,3,120,73,100,131,13,98.9,114
Raymond,Allen,07/13/1972,52,(510)440-1435,5,118,78,98,109,15,99.9,108
Stacey,Ward,05/12/2002,22,(928)467-9560,1,104,74,97,109,19,99.3,109
Carrol,Clark,05/09/1987,37,(240)389-1394,3,109,69,100,143,17,98.9,107
Velma,Smith,01/26/1991,33,(253)564-4953,1,110,70,98,125,14,99.6,115
Judson,Keith,03/29/1966,58,(436)342-0836,5,102,68,100,112,12,99.8,101
Katherine,Anderson,06/11/1957,67,(689)806-2200,6,111,71,98,123,15,99.7,104
Tommy,Beard,01/02/1960,64,(417)981-6400,4,118,68,96,87,17,100.0,105
Felton,Beard,10/15/1965,59,(680)362-7694,3,105,75,99,115,12,100.3,109
Jason,Jackson,10/20/2004,20,(830)818-8853,6,119,71,97,144,15,99.4,110
Athena,Moore,12/14/1998,25,(929)134-8843,6,108,75,97,109,13,98.8,108
Kevin,Potter,03/22/1972,52,(850)751-9236,3,101,75,99,119,16,100.4,113
Harri,Walker,02/14/1993,31,(630)443-8012,0,117,67,96,107,18,99.7,109
Betty,Gomez,07/27/1987,37,(859)596-9504,9,112,75,100,149,19,99.5,104
Sally,Jackson,10/07/1973,51,(212)167-3530,4,103,76,99,120,12,98.8,112
Jenny,Thomas,10/18/1976,48,(863)030-3976,3,110,71,95,148,17,100.3,115
Ernest,Chen,12/23/1956,67,(346)781-3982,8,110,77,98,111,15,99.3,113
John,Murray,01/15/1987,37,(720)841-4129,0,102,71,100,117,16,99.1,113
Carrol,Keith,08/09/2002,22,(217)006-8394,0,101,76,99,92,20,98.9,109
Brandi,Leblanc,12/05/2002,22,(610)856-0166,8,104,67,99,93,18,98.6,101
Isabelle,Lee,07/17/1977,47,(201)956-4321,8,103,75,96,110,14,98.9,107
Isabelle,Clark,10/29/1998,26,(301)289-0260,6,113,79,96,122,18,98.7,108
Jessica,Mays,08/29/1998,26,(769)964-7206,9,106,78,98,121,15,99.2,114
Simon,Potter,03/26/1960,64,(662)704-3821,9,109,79,98,123,14,100.0,108
James,Love,07/27/1987,37,(419)369-8419,6,115,77,96,145,18,99.6,108
Mustafa,Murray,09/18/2003,21,(316)244-3945,7,119,72,95,80,12,99.1,105
Jennifer,Mays,10/08/1997,27,(227)714-7861,3,108,75,95,123,15,100.0,104
William,Adkins,01/23/1974,50,(425)716-6192,8,117,69,96,144,18,98.9,112
Cara,Jones,08/05/1969,55,(570)933-7042,7,117,79,100,105,12,99.0,112
Ilene,Potter,12/04/1953,71,(316)554-9495,5,117,69,97,109,17,99.3,103
Raymond,Lopez,07/30/1964,60,(505)735-8767,3,119,78,95,88,14,98.9,101
Simon,Miller,10/08/2000,24,(804)977-7792,6,103,72,98,94,15,99.1,115
Logan,Miller,06/08/1953,71,(447)998-3647,3,100,67,96,112,18,98.7,112
Wes,Ward,04/09/1975,49,(309)623-5899,5,115,71,100,129,12,100.2,112
Ernest,Clark,08/04/1959,65,(847)188-1635,3,104,67,100,102,18,99.7,113
Duncan,Beard,09/05/1949,75,(716)346-0136,2,103,72,97,81,20,98.7,110
Elijah,Lyons,08/26/1992,32,(636)877-2528,7,112,73,96,154,14,100.2,107
Katherine,Gonzales,02/08/1956,68,(907)682-3531,5,110,78,96,92,12,98.7,108
David,Keith,03/27/1982,42,(940)868-8418,5,101,76,97,151,12,100.3,112
Hamza,Martin,04/21/1968,56,(985)230-7580,9,120,76,95,137,19,98.8,101
Noah,Adkins,05/26/1991,33,(757)180-5564,7,118,67,99,162,15,98.9,112
Velma,Lyons,03/10/1965,59,(475)216-4597,6,120,71,98,136,13,99.9,109
William,Miller,07/11/1990,34,(732)094-7921,7,104,74,99,156,13,99.3,103
Velma,Walker,02/11/1982,42,(218)830-5202,1,117,69,97,95,16,99.7,113
Tonia,Lin,04/26/1964,60,(703)126-9291,3,103,77,100,121,15,100.1,113
Josh,Potter,02/27/1966,58,(341)338-3773,0,120,68,97,117,13,99.3,104
Dorothy,Thompson,07/17/2005,19,(972)985-7206,0,109,77,99,151,17,98.9,103
James,Hickman,11/07/2000,24,(513)786-1655,5,101,69,99,77,20,99.1,107
Barbara,Huynh,11/19/1994,30,(385)347-8295,6,109,77,99,123,17,100.1,105
Brandi,White,04/09/2004,20,(913)379-7285,5,108,73,95,117,20,99.1,114
Vivian,Gaines,02/05/1954,70,(689)665-9299,2,114,67,100,78,13,100.3,103
James,Adkins,03/10/1994,30,(363)709-0852,5,117,69,98,100,14,100.4,104
Jessica,Thomas,05/18/1961,63,(689)000-2984,9,112,79,100,122,16,100.2,102
Tommy,Walker,11/08/1955,69,(223)071-6508,2,118,71,100,115,13,99.2,104
Waldo,Love,11/10/1957,67,(440)841-2989,3,115,69,99,102,13,99.0,104
Connor,Mullins,11/20/1977,47,(848)125-0846,0,118,73,99,119,16,100.0,111
Noah,Young,08/03/1973,51,(730)372-5974,3,105,74,99,110,18,100.1,107
Jerald,Huynh,06/10/2005,19,(770)583-5327,6,113,74,96,170,13,99.1,104
Wes,Chen,06/01/1949,75,(954)160-8659,1,112,72,97,113,15,98.9,101
Elijah,Murray,12/28/2005,18,(414)118-2106,9,101,70,97,114,15,100.4,112
Thea,Mullins,02/23/1966,58,(618)236-8547,7,119,76,100,122,12,98.6,107
Douglas,White,09/25/2003,21,(270)462-2864,6,119,75,95,124,15,100.1,103
Jason,Ward,10/27/1989,35,(518)465-9474,9,116,68,98,127,15,99.9,110
Dexter,Allen,10/18/1956,68,(720)444-6804,2,112,77,96,122,20,99.9,111
Ada,Huynh,02/27/1960,64,(321)800-0403,3,111,79,95,102,20,99.0,103
Duncan,Lyons,04/29/1972,52,(636)065-7033,7,105,77,99,87,12,99.9,108
David,Cohen,12/31/1957,66,(575)667-6549,3,119,72,98,90,16,99.4,104
Jennifer,Lopez,10/09/1955,69,(346)657-7545,8,103,67,96,83,18,99.5,111
Douglas,Valencia,11/30/2001,23,(218)685-4145,8,106,73,100,75,16,99.9,102
Bella,Potter,06/29/1954,70,(810)528-6374,5,110,74,96,120,12,100.3,104
Bella,Miller,03/08/2002,22,(941)088-7227,1,118,68,100,84,17,100.0,108
Andre,Lin,10/17/1997,27,(324)312-0804,4,119,72,97,117,20,100.1,103
Jenny,Love,11/15/1989,35,(430)484-4630,2,109,77,99,120,13,98.9,111
Johnnie,White,06/29/1977,47,(682)649-6132,4,110,70,99,90,12,100.2,101
Hershel,Young,06/19/1993,31,(612)833-0856,5,106,78,95,151,16,100.3,113
Ilene,Love,05/20/2003,21,(478)887-6921,3,111,70,99,75,19,99.2,104
Simon,Chen,03/03/1994,30,(779)642-2582,1,110,73,98,125,20,99.8,106
Johnnie,Wilson,09/21/1964,60,(563)347-3582,0,108,72,96,126,14,99.5,106
Jessica,Wilson,11/29/1949,75,(803)396-5745,8,117,75,95,128,17,100.2,107
John,Allen,03/30/1950,74,(623)482-8627,0,119,75,96,120,20,100.3,112
Megan,Miller,02/23/1976,48,(737)480-6286,1,101,72,98,124,12,99.7,115
Mustafa,Gomez,06/11/1988,36,(582)581-7014,9,114,75,98,148,20,99.1,106
Harold,Cohen,01/01/2001,23,(983)536-4340,4,105,70,99,79,16,100.1,108
Raymond,Jackson,05/11/1975,49,(423)741-4233,5,100,71,100,140,15,99.8,107
Dorothy,Lyons,04/04/1957,67,(201)383-8622,2,105,74,96,92,14,99.7,101
Josh,Adkins,12/08/1978,46,(941)103-4472,6,110,79,99,144,13,99.1,114
Carrol,Clark,06/28/1994,30,(985)579-1626,7,101,71,97,114,20,100.0,112
Athena,Hickman,11/16/1997,27,(442)434-9559,0,103,74,98,101,15,99.3,110
Liam,Lee,03/26/1971,53,(586)155-4902,6,101,79,95,128,12,98.6,112
Sally,Lyons,04/08/1978,46,(314)819-0289,7,114,70,97,108,16,100.0,104
Barbara,Miller,01/18/1988,36,(260)489-5043,6,106,69,96,149,13,99.6,102
Isabelle,Thomas,05/20/1951,73,(947)509-2672,7,120,76,95,119,20,99.3,106
Bella,Navarro,07/23/1950,74,(934)611-1010,8,103,71,95,108,17,99.0,109
Oscar,Smith,03/13/1965,59,(361)310-1407,1,107,73,98,138,15,98.9,114
Harold,Clark,08/14/2005,19,(276)030-0217,2,105,69,96,105,18,98.7,112
Cara,Taylor,06/02/1969,55,(765)357-1390,5,111,77,95,108,16,99.7,107
Tonia,Gomez,07/14/1973,51,(701)055-7636,6,100,68,96,124,19,100.3,105
Dexter,Brown,05/22/1972,52,(862)895-9283,2,105,68,96,110,16,98.7,108
Oscar,Clark,09/20/1962,62,(948)849-9747,8,108,75,99,119,16,99.2,111
Hamza,Thompson,07/12/1996,28,(772)035-6877,1,107,75,97,105,16,99.4,106
Samuel,Chen,04/03/1956,68,(616)133-4014,6,103,78,98,85,16,99.7,103
Samuel,White,12/29/1965,58,(941)504-5207,4,111,79,100,139,13,99.3,109
Lucas,Potter,10/07/1994,30,(929)042-1548,0,106,69,100,105,13,99.8,107
Dexter,Beard,03/03/1984,40,(517)429-7469,5,113,70,95,97,17,100.2,115
James,Clark,02/21/1960,64,(310)714-8359,4,113,69,99,82,12,98.7,105
Jenny,Davis,02/14/1967,57,(464)761-1195,4,104,77,97,137,16,99.0,104
Liam,Lin,12/11/1992,32,(216)143-9772,5,103,72,98,96,18,100.0,111
Johnnie,Thompson,01/26/1962,62,(830)549-8653,7,111,70,98,116,17,99.0,102
Mustafa,Allen,03/17/1962,62,(630)000-0718,6,103,67,97,100,12,99.7,110
Bella,Jackson,05/15/1974,50,(973)324-2602,5,109,75,95,99,15,99.6,112
Jerald,Wilson,12/16/1988,35,(316)810-1734,7,112,75,100,133,19,99.5,110
Noah,Wilson,02/24/1988,36,(704)811-1149,0,110,79,99,128,12,99.2,113
Kelly,Huynh,12/19/1964,59,(515)209-4087,8,119,70,97,93,17,99.8,115
William,Young,06/27/1981,43,(332)639-9584,8,107,78,95,119,17,99.6,105
Waldo,Cohen,05/13/1969,55,(686)787-5992,0,113,70,95,122,14,99.9,102
Oscar,Smith,07/26/1997,27,(571)209-0409,5,109,72,100,104,12,100.0,102
Brandi,Taylor,03/23/2000,24,(714)000-8053,8,107,76,100,83,16,99.2,109
Ilene,Mullins,02/12/1958,66,(262)031-4932,9,107,73,96,107,14,100.4,112
Cara,Navarro,03/20/1957,67,(217)152-3255,2,102,79,97,113,20,99.7,113
Sally,Jackson,02/23/1960,64,(956)354-0554,3,108,69,98,122,20,100.2,106
Dexter,Johnson,02/01/1990,34,(423)662-7085,6,101,69,95,108,14,100.4,104
Jerald,Love,04/14/1961,63,(771)868-2749,0,106,78,96,111,13,100.1,107
Jennifer,Jones,01/22/2000,24,(651)782-7243,3,108,68,98,125,15,98.8,104
Douglas,Gomez,04/20/2004,20,(601)940-8241,6,100,76,95,130,19,99.1,114
Mustafa,Mullins,09/12/1965,59,(586)932-0812,0,103,67,99,98,14,99.8,102
Isabelle,Simpson,05/03/1982,42,(352)979-1766,4,106,74,96,126,20,99.4,109
Jessica,Miller,09/22/1973,51,(808)020-3789,2,118,67,100,87,17,98.7,112
Waldo,Young,07/06/2002,22,(651)893-2710,0,113,79,97,106,16,100.3,111
Mustafa,Garcia,02/08/2002,22,(624)080-7682,6,105,67,100,77,19,100.3,105
Ernest,Martinez,09/07/1985,39,(973)100-4796,9,105,72,99,115,16,99.3,106
Harold,Lewis,09/13/1954,70,(425)964-1351,1,107,68,96,112,15,100.0,109
Elijah,Ward,06/29/1975,49,(636)382-4279,8,111,71,98,112,20,100.4,107
Waldo,Martin,07/31/1991,33,(567)365-6484,3,106,79,96,155,15,99.8,111
Jordan,Lewis,12/10/1974,50,(276)553-6113,2,115,69,100,118,12,99.7,109
Oscar,Chen,05/04/1984,40,(334)665-6747,0,112,78,97,121,18,99.6,109
Duncan,Johnson,11/21/1983,41,(978)225-9688,1,120,73,98,140,16,100.0,106
Felton,Hernandez,10/11/1983,41,(984)859-7308,0,116,68,97,134,13,98.8,104
Hamza,Thompson,04/13/1964,60,(615)057-4179,9,107,70,95,132,19,100.3,106
Liam,Gonzales,02/26/2001,23,(424)381-4653,7,100,74,100,125,20,99.3,108
Jessica,White,08/03/1984,40,(324)986-6438,5,110,75,96,104,13,98.9,103
Jason,Smith,04/22/1964,60,(417)993-2799,0,108,74,98,90,19,99.9,107
Barbara,Robinson,02/08/1985,39,(341)866-9244,3,102,76,100,140,20,100.4,107
Samuel,Thompson,09/06/1986,38,(203)709-0329,6,114,77,95,110,18,100.0,115
Elijah,Mays,12/08/1970,54,(845)831-1322,8,107,79,100,138,12,100.3,108
Cara,Holt,01/24/1956,68,(714)187-2961,5,103,75,96,126,12,100.2,109
Logan,Ward,02/20/1963,61,(224)346-1474,0,103,77,98,103,17,99.9,104
Duncan,Gaines,03/08/1977,47,(856)034-0722,2,110,69,99,102,20,100.0,111
Judson,Potter,04/13/1967,57,(615)973-4919,9,103,79,96,85,16,99.8,108
Felton,Holt,06/12/1974,50,(831)405-5456,4,114,71,99,85,19,100.2,115
Mustafa,Holt,03/28/2001,23,(906)178-4762,9,101,70,98,99,12,99.7,108
Ada,Hickman,10/19/1989,35,(234)266-9919,1,106,74,100,151,20,99.7,106
Megan,Davis,11/01/1986,38,(607)837-2578,5,113,72,99,154,16,100.1,115
Ilene,Clark,05/26/1981,43,(661)776-7617,8,113,71,98,104,12,99.2,112
Brandi,Gonzales,10/09/1992,32,(331)309-7080,6,108,77,95,99,13,100.1,108
James,Zhang,09/06/1977,47,(983)106-9558,4,109,79,98,120,19,99.0,108
Jennifer,Lyons,11/22/1962,62,(442)910-2215,4,100,75,99,86,19,100.3,102
Raymond,Valencia,03/05/1955,69,(207)851-4477,6,112,79,99,85,16,99.9,108
Vivian,Mays,07/29/1988,36,(220)022-4421,6,116,75,98,142,18,99.3,105
James,Keith,03/18/1956,68,(564)860-1874,4,104,76,99,101,20,99.4,114
Dorothy,Davis,06/10/1965,59,(630)824-3622,4,119,68,96,96,16,99.0,115
Dexter,Smith,09/04/1960,64,(369)437-9143,1,119,76,98,100,14,99.3,109
Megan,Zhang,10/03/1970,54,(619)156-4465,9,113,68,98,110,15,98.7,106
Ada,Thomas,02/03/2001,23,(914)746-8834,0,103,78,99,79,12,98.7,103
Bella,Moore,10/27/1951,73,(757)924-0549,0,105,78,97,76,19,99.0,115
Isabelle,Thomas,10/16/1949,75,(424)638-3312,4,114,71,97,122,20,100.4,114
Josh,Lin,01/23/1975,49,(628)253-5790,8,110,71,97,117,18,99.1,112
James,Love,07/31/1991,33,(934)462-7642,4,114,72,99,102,14,98.8,106
Wes,Martin,06/20/1966,58,(272)969-5183,8,108,69,95,138,13,100.3,103
Hamza,Gomez,10/13/1952,72,(813)676-2314,2,110,75,95,111,17,98.9,106
Mustafa,Lin,02/12/1967,57,(930)934-1266,8,112,78,96,129,19,99.7,101
Athena,Murray,02/22/2001,23,(856)088-7630,8,112,67,95,121,19,99.0,101
Kevin,Huynh,09/29/1998,26,(404)403-9076,1,113,73,98,84,19,98.8,109
Lucas,Thompson,12/11/1977,47,(332)030-5171,3,105,76,96,96,19,100.3,105
Jenny,Gomez,11/28/1972,52,(740)684-3451,3,115,77,100,121,20,99.9,102
James,Robinson,09/15/1953,71,(458)806-9542,2,109,67,98,108,16,100.1,106
Liam,Gaines,03/04/1987,37,(845)274-4604,8,114,68,96,155,19,98.6,109
Lucas,Zhang,09/06/1986,38,(972)554-4705,4,116,73,99,149,17,100.2,109
Tommy,Jones,05/10/1970,54,(980)524-1566,8,101,74,97,96,18,100.3,107
John,White,02/28/1981,43,(203)862-1343,5,101,70,97,106,18,99.3,102
Lucas,Allen,06/03/1976,48,(734)040-6178,8,108,77,99,142,20,99.6,106
Stacey,Lopez,02/02/1958,66,(680)362-9450,6,102,72,100,97,20,99.6,111
Thea,Wilson,06/27/1976,48,(435)809-6510,8,110,74,95,137,13,99.6,103
Ernest,Mays,12/24/1952,71,(202)575-4165,8,106,69,99,126,15,100.1,104
Dorothy,Gomez,11/21/1997,27,(907)544-6579,2,110,70,95,106,16,99.5,104
Elijah,Adkins,10/25/1987,37,(646)074-6235,3,102,72,97,105,19,99.2,103
Harri,Mullins,05/17/1969,55,(646)766-1023,5,111,76,96,118,19,99.3,112
Felton,Gonzales,08/23/1950,74,(234)372-1453,7,109,70,96,99,20,99.4,111
James,Simpson,04/05/1973,51,(339)432-6604,8,105,75,100,115,20,99.1,110
Kevin,Leblanc,12/05/1965,59,(801)876-5232,7,100,69,97,114,20,98.8,102
Athena,Ward,11/01/1971,53,(563)539-9477,3,109,70,96,95,15,100.1,105
Harold,Walker,10/08/2005,19,(865)725-2262,4,108,67,98,154,12,99.0,101
John,Thomas,06/03/2002,22,(412)389-2591,1,116,79,96,85,17,99.8,113
Simon,Moore,02/01/1977,47,(816)882-7893,2,108,76,98,135,12,99.7,101
Harold,Zhang,10/06/1977,47,(854)644-1105,4,108,69,99,138,19,99.4,111
Kevin,Holt,03/12/1959,65,(806)906-6956,7,108,77,100,79,15,100.3,111
Stacey,Jones,06/16/1952,72,(262)834-8568,8,104,79,100,99,20,99.9,111
Cathy,Hernandez,05/06/1974,50,(586)443-1612,7,120,67,97,115,16,100.4,110
Bella,White,12/30/1973,50,(229)455-0139,9,107,78,99,115,18,98.9,104
Liam,Wilson,11/20/1953,71,(314)278-0816,4,104,78,95,76,18,99.3,101
Ilene,Thomas,02/05/2002,22,(861)878-7779,7,107,75,99,75,14,99.7,109
Johnnie,Keith,05/18/1977,47,(854)425-9444,6,100,69,100,106,14,99.3,107
Dorothy,Martin,10/29/1966,58,(715)039-2422,6,112,73,100,128,15,99.1,112
Raymond,Zhang,02/13/1992,32,(324)759-8035,2,117,68,99,135,18,98.9,104
Vivian,Adkins,02/19/1954,70,(641)483-7320,5,108,68,98,88,17,100.1,103
Stacey,Brown,11/30/1991,33,(402)304-0039,4,118,77,95,145,20,99.8,101
Raymond,Mullins,08/13/1996,28,(425)651-2828,6,106,77,99,102,15,100.2,107
Barbara,Hernandez,02/07/1981,43,(870)895-3233,8,120,70,95,146,17,99.7,114
Brandi,Keith,03/08/1965,59,(352)286-4172,7,120,69,96,139,18,99.8,108
Bella,Ward,01/08/2001,23,(212)842-9863,4,106,67,100,118,17,99.3,101
Andre,Lyons,01/25/1979,45,(267)150-8077,8,106,76,95,146,16,98.8,110
Betty,Mays,09/16/2000,24,(601)202-7237,2,117,75,100,107,19,99.9,111
Tommy,Mays,02/20/1969,55,(972)911-7158,5,104,67,96,138,12,99.3,115
William,Garcia,12/29/1970,53,(706)510-9853,9,110,67,97,96,13,99.7,105
Elijah,Martin,11/26/1971,53,(983)166-8094,0,107,69,97,110,20,99.8,113
John,Martinez,04/26/1970,54,(326)265-7653,3,112,77,97,141,19,99.3,104
